ID,Category,Channel,Title,URL,Duration,Views,Explanation_Type,Visuals,Examples,Analogies,Real_Life,Quality,Creator_Takeaways,duration_seconds,views_numeric,combined_text,has_analogy,has_example,has_visual,has_math,has_code,has_application,log_views,text_length,word_count
VID-015,Machine Learning (ML),Simplilearn,Machine Learning | What Is Machine Learning? | Introduction To Machine Learning,http://www.youtube.com/watch?v=ukzFI9rgwfU,07:52,5.5M+,Narrative Motion-Graphic Character Storytelling,2D cartoon character animation ('Paul'); coordinate grids with circular decision boundaries.,Paul's song preferences (tempo vs intensity); sorting coins by weight; clustering cricket players.,Teaching a child through positive and negative feedback loops (reinforcement learning).,Uber real-time dynamic surge pricing; Netflix recommendations; Facebook photo tag tagging.,Neutral corporate voiceover; upbeat commercial soundtrack; fluid vector keyframing.,Anchor algorithms in a named character persona ('Paul') with an immediate relatable dilemma.,472,5500000.0,"Title: Machine Learning | What Is Machine Learning? | Introduction To Machine Learning
Category: Machine Learning (ML)
Explanation type: Narrative Motion-Graphic Character Storytelling
Visuals: 2D cartoon character animation ('Paul'); coordinate grids with circular decision boundaries.
Examples: Paul's song preferences (tempo vs intensity); sorting coins by weight; clustering cricket players.
Analogies: Teaching a child through positive and negative feedback loops (reinforcement learning).
Real-life applications: Uber real-time dynamic surge pricing; Netflix recommendations; Facebook photo tag tagging.
Quality description: Neutral corporate voiceover; upbeat commercial soundtrack; fluid vector keyframing.
Creator takeaways: Anchor algorithms in a named character persona ('Paul') with an immediate relatable dilemma.",1,1,1,0,0,1,15.520258832020865,826,100
VID-016,Machine Learning (ML),freeCodeCamp.org,Machine Learning for Everybody – Full Course,http://www.youtube.com/watch?v=i_LwzRVP7bg,03:53:53,10.5M+,Comprehensive Hands-on Code-Along Tutorial,Jupyter Notebook screencasts; Python/pandas code execution; matplotlib scatter plots; terminal logs.,Predicting diabetes diagnoses from patient clinical health metrics; wine quality classification.,Mathematical models as customizable recipes adjusted according to taste test results.,"Healthcare diagnosis pipelines, automated banking customer verification.",Clear direct-to-cardioid microphone; screen captures rendered in full 1080p with enlarged IDE font.,Ensure all code displayed on screen is copy-paste reproducible with zero missing dependencies.,14033,10500000.0,"Title: Machine Learning for Everybody – Full Course
Category: Machine Learning (ML)
Explanation type: Comprehensive Hands-on Code-Along Tutorial
Visuals: Jupyter Notebook screencasts; Python/pandas code execution; matplotlib scatter plots; terminal logs.
Examples: Predicting diabetes diagnoses from patient clinical health metrics; wine quality classification.
Analogies: Mathematical models as customizable recipes adjusted according to taste test results.
Real-life applications: Healthcare diagnosis pipelines, automated banking customer verification.
Quality description: Clear direct-to-cardioid microphone; screen captures rendered in full 1080p with enlarged IDE font.
Creator takeaways: Ensure all code displayed on screen is copy-paste reproducible with zero missing dependencies.",1,1,1,1,1,1,16.166885910365842,790,93
VID-017,Machine Learning (ML),freeCodeCamp.org,Essential Machine Learning and AI Concepts Animated,http://www.youtube.com/watch?v=PcbuKRNtCUc,27:52:00,342K+,Comprehensive Animated Lexicon & Glossary,Minimalist 2D motion graphics; formula highlights; loss landscape valleys; coordinate transforms.,Manhattan taxi distance vs Euclidean straight line; SVM maximum-margin hyperplane.,Manhattan distance as driving a city grid vs Euclidean as flying like a crow.,"Urban GPS navigation, medical imaging anomaly detection, cosine text matching.",Consistent studio narration; balanced audio leveling; modular indexed chapter breaks.,Standardize the visual design language across all definitions to minimize cognitive fatigue.,100320,342000.0,"Title: Essential Machine Learning and AI Concepts Animated
Category: Machine Learning (ML)
Explanation type: Comprehensive Animated Lexicon & Glossary
Visuals: Minimalist 2D motion graphics; formula highlights; loss landscape valleys; coordinate transforms.
Examples: Manhattan taxi distance vs Euclidean straight line; SVM maximum-margin hyperplane.
Analogies: Manhattan distance as driving a city grid vs Euclidean as flying like a crow.
Real-life applications: Urban GPS navigation, medical imaging anomaly detection, cosine text matching.
Quality description: Consistent studio narration; balanced audio leveling; modular indexed chapter breaks.
Creator takeaways: Standardize the visual design language across all definitions to minimize cognitive fatigue.",1,1,1,1,1,1,12.742568940017076,761,95
VID-018,Machine Learning (ML),Visually Explained,Support Vector Machine (SVM) in 2 minutes,http://www.youtube.com/watch?v=_YPScrckx28,02:19,952K+,Ultra-Dense Geometric Micro-Animation,Slick 2D/3D hyperplane animations; margin street boundaries; support vector highlight lines.,Classifying two distinct clusters of colored points with maximum separating distance.,Building a wide highway between two conflicting rival cities so they have maximum separation buffer.,"Face detection boundary boxes, protein classification in bioinformatics.","Deep, calm, studio-mastered voiceover; rhythmic editing synchronized to visual rotations.",Strip out all spoken filler; let mathematical animation do the heavy lifting in under 150 seconds.,139,952000.0,"Title: Support Vector Machine (SVM) in 2 minutes
Category: Machine Learning (ML)
Explanation type: Ultra-Dense Geometric Micro-Animation
Visuals: Slick 2D/3D hyperplane animations; margin street boundaries; support vector highlight lines.
Examples: Classifying two distinct clusters of colored points with maximum separating distance.
Analogies: Building a wide highway between two conflicting rival cities so they have maximum separation buffer.
Real-life applications: Face detection boundary boxes, protein classification in bioinformatics.
Quality description: Deep, calm, studio-mastered voiceover; rhythmic editing synchronized to visual rotations.
Creator takeaways: Strip out all spoken filler; let mathematical animation do the heavy lifting in under 150 seconds.",1,1,1,1,1,1,13.766321364193118,772,97
VID-019,Machine Learning (ML),Normalized Nerd,Decision Tree Classification Clearly Explained!,http://www.youtube.com/watch?v=ZVR2Way4nwQ,10:33,946K+,Mathematical Intuition with Step-by-step Math,Hand-animated digital whiteboard; stepwise Gini Impurity and Entropy formulas solved step by step.,"Deciding whether to play tennis based on weather outlook, humidity, and wind speed.",Purifying a messy mixture: measuring how clean each separation scoop makes the remaining liquid.,"Sports match weather cancellations, automated loan approval engines.","Warm, educational Indian accent with clear articulation; clean tablet screencast.",Work through concrete arithmetic calculations on screen so viewers see where abstract numbers come from.,633,946000.0,"Title: Decision Tree Classification Clearly Explained!
Category: Machine Learning (ML)
Explanation type: Mathematical Intuition with Step-by-step Math
Visuals: Hand-animated digital whiteboard; stepwise Gini Impurity and Entropy formulas solved step by step.
Examples: Deciding whether to play tennis based on weather outlook, humidity, and wind speed.
Analogies: Purifying a messy mixture: measuring how clean each separation scoop makes the remaining liquid.
Real-life applications: Sports match weather cancellations, automated loan approval engines.
Quality description: Warm, educational Indian accent with clear articulation; clean tablet screencast.
Creator takeaways: Work through concrete arithmetic calculations on screen so viewers see where abstract numbers come from.",1,1,1,1,0,1,13.759998905115909,780,99
VID-020,Machine Learning (ML),CrashCourse,Neural Networks and Deep Learning: Crash Course AI #3,http://www.youtube.com/watch?v=oV3ZY6tJiA0,12:23,411K+,Entertaining Cultural & Conceptual Education,ThoughtBubble custom character animations; historical archival photos; dynamic infographics.,Training a neural network to recognize pictures of cats versus muffins and Chihuahuas.,"A team of detectives where each detective specializes in one clue (whiskers, ears, fur).","Photo search engines, self-driving vision systems.",High-production TV studio lighting; multi-camera angles; rapid comedic and educational delivery.,Interweave cultural humor and historical anecdotes to keep broad non-technical audiences invested.,743,411000.0,"Title: Neural Networks and Deep Learning: Crash Course AI #3
Category: Machine Learning (ML)
Explanation type: Entertaining Cultural & Conceptual Education
Visuals: ThoughtBubble custom character animations; historical archival photos; dynamic infographics.
Examples: Training a neural network to recognize pictures of cats versus muffins and Chihuahuas.
Analogies: A team of detectives where each detective specializes in one clue (whiskers, ears, fur).
Real-life applications: Photo search engines, self-driving vision systems.
Quality description: High-production TV studio lighting; multi-camera angles; rapid comedic and educational delivery.
Creator takeaways: Interweave cultural humor and historical anecdotes to keep broad non-technical audiences invested.",1,1,1,0,0,1,12.926350926565435,765,95
VID-021,Machine Learning (ML),codebasics,"Neural Network Simply Explained | Deep Learning Tutorial 4 (Tensorflow2.0, Keras & Python)",http://www.youtube.com/watch?v=ER2It2mIagI,11:01,655K+,Applied Engineering & Spreadsheet Math,Excel spreadsheet calculations of weighted sums alongside interactive neuron diagrams.,"Predicting whether someone will buy insurance based on age, affordability, and credit score.",Neuron as a digital voting booth where each voter's ballot has a different weight.,"Insurance premium pricing, retail loan eligibility.",Engaging conversational Indian English; crystal-clear tablet drawing and screen capture.,Prototype the neural network calculation inside a familiar spreadsheet (Excel) before moving to Python code.,661,655000.0,"Title: Neural Network Simply Explained | Deep Learning Tutorial 4 (Tensorflow2.0, Keras & Python)
Category: Machine Learning (ML)
Explanation type: Applied Engineering & Spreadsheet Math
Visuals: Excel spreadsheet calculations of weighted sums alongside interactive neuron diagrams.
Examples: Predicting whether someone will buy insurance based on age, affordability, and credit score.
Analogies: Neuron as a digital voting booth where each voter's ballot has a different weight.
Real-life applications: Insurance premium pricing, retail loan eligibility.
Quality description: Engaging conversational Indian English; crystal-clear tablet drawing and screen capture.
Creator takeaways: Prototype the neural network calculation inside a familiar spreadsheet (Excel) before moving to Python code.",1,1,1,1,1,1,13.39239204133378,793,102
VID-022,Machine Learning (ML),IBM Technology,What are Convolutional Neural Networks (CNNs)?,http://www.youtube.com/watch?v=QzY57FaENXg,06:21,875K+,Computer Vision Lightboard Breakdown,Sliding kernel filter matrices moving across pixel grids on lightboard; feature maps; pooling layers.,"Detecting edges, vertical lines, and curves to recognize motorbikes and cars in pictures.",Looking through a tiny magnifying glass sliding across a jigsaw puzzle to identify small pieces.,"Medical MRI scanning, autonomous vehicle obstacle segmentation.",Ultra-sharp 4K video; vibrant lightboard sketches; seamless speaker delivery.,Physically illustrate how the kernel window shifts one pixel at a time to demystify convolution.,381,875000.0,"Title: What are Convolutional Neural Networks (CNNs)?
Category: Machine Learning (ML)
Explanation type: Computer Vision Lightboard Breakdown
Visuals: Sliding kernel filter matrices moving across pixel grids on lightboard; feature maps; pooling layers.
Examples: Detecting edges, vertical lines, and curves to recognize motorbikes and cars in pictures.
Analogies: Looking through a tiny magnifying glass sliding across a jigsaw puzzle to identify small pieces.
Real-life applications: Medical MRI scanning, autonomous vehicle obstacle segmentation.
Quality description: Ultra-sharp 4K video; vibrant lightboard sketches; seamless speaker delivery.
Creator takeaways: Physically illustrate how the kernel window shifts one pixel at a time to demystify convolution.",1,1,1,0,1,1,13.681980308196241,762,99
VID-023,Machine Learning (ML),deeplizard,Convolutional Neural Networks (CNNs) explained,http://www.youtube.com/watch?v=YRhxdVk_sIs,08:37,1.5M+,Structured Visual Curriculum Lecture,Color-coded kernel dot product matrices; max pooling 2x2 grids; flattened dense layers.,Classifying images of cats vs dogs using pixel activation grids.,Max pooling as a summarizer that keeps only the loudest voice in the room and discards the rest.,"Mobile photo face tagging, quality inspection on factory conveyor belts.",Polished audio with noise gating; smooth animated transitions; consistent pastel slide deck.,Combine visual matrix multiplications with color-matching to make arithmetic tracking effortless.,517,1500000.0,"Title: Convolutional Neural Networks (CNNs) explained
Category: Machine Learning (ML)
Explanation type: Structured Visual Curriculum Lecture
Visuals: Color-coded kernel dot product matrices; max pooling 2x2 grids; flattened dense layers.
Examples: Classifying images of cats vs dogs using pixel activation grids.
Analogies: Max pooling as a summarizer that keeps only the loudest voice in the room and discards the rest.
Real-life applications: Mobile photo face tagging, quality inspection on factory conveyor belts.
Quality description: Polished audio with noise gating; smooth animated transitions; consistent pastel slide deck.
Creator takeaways: Combine visual matrix multiplications with color-matching to make arithmetic tracking effortless.",1,1,1,0,1,1,14.220976332738882,748,98
VID-024,Machine Learning (ML),IBM Technology,The Power of Recurrent Neural Networks (RNN),http://www.youtube.com/watch?v=Gafjk7_w1i8,07:47,96K+,Sequential Architecture Walkthrough,Unfolded timeline diagram of neural network loop states from time step t-1 to t+1.,Predicting the next word in a sentence; stock market price fluctuations.,Short-term human working memory: retaining what was said in the first sentence to understand the second.,"Audio transcription services, financial ticker trend analysis.",Clear lightboard presentation; impeccable vocal articulation; high visual contrast.,Unfold loop diagrams across horizontal time steps so sequential memory becomes visually obvious.,467,96000.0,"Title: The Power of Recurrent Neural Networks (RNN)
Category: Machine Learning (ML)
Explanation type: Sequential Architecture Walkthrough
Visuals: Unfolded timeline diagram of neural network loop states from time step t-1 to t+1.
Examples: Predicting the next word in a sentence; stock market price fluctuations.
Analogies: Short-term human working memory: retaining what was said in the first sentence to understand the second.
Real-life applications: Audio transcription services, financial ticker trend analysis.
Quality description: Clear lightboard presentation; impeccable vocal articulation; high visual contrast.
Creator takeaways: Unfold loop diagrams across horizontal time steps so sequential memory becomes visually obvious.",1,1,1,0,0,1,11.472113887062386,736,96
VID-025,Machine Learning (ML),StatQuest with Josh Starmer,"Long Short-Term Memory (LSTM), Clearly Explained",http://www.youtube.com/watch?v=YCzL96nL7j0,20:45,1.0M+,Cell Gate Mechanics & Internal Intuition,"Cell memory pipeline with Forget Gate, Input Gate, and Output Gate valves illustrated with math.",Predicting word sequences across paragraphs where early context changes later meaning.,A high-school student reading a textbook with a highlighter (input gate) and an eraser (forget gate).,"Language translation, long-horizon weather forecasting.",Enthusiastic pedagogical delivery; acoustic guitar interludes; clean minimalist vector graphics.,Deconstruct complex multi-gate architectures into isolated one-valve operations before combining them.,1245,1000000.0,"Title: Long Short-Term Memory (LSTM), Clearly Explained
Category: Machine Learning (ML)
Explanation type: Cell Gate Mechanics & Internal Intuition
Visuals: Cell memory pipeline with Forget Gate, Input Gate, and Output Gate valves illustrated with math.
Examples: Predicting word sequences across paragraphs where early context changes later meaning.
Analogies: A high-school student reading a textbook with a highlighter (input gate) and an eraser (forget gate).
Real-life applications: Language translation, long-horizon weather forecasting.
Quality description: Enthusiastic pedagogical delivery; acoustic guitar interludes; clean minimalist vector graphics.
Creator takeaways: Deconstruct complex multi-gate architectures into isolated one-valve operations before combining them.",1,1,1,1,0,1,13.815511557963774,782,96
VID-026,Machine Learning (ML),3-Minute Data Science,Linear Regression in 3 Minutes,http://www.youtube.com/watch?v=3dhcmeOTZ_Q,03:55,384K+,Fast Micro-Derivation,2D scatter plane with animated slope and intercept adjusting to minimize sum of squared errors.,Predicting apartment rental price based on square footage.,Adjusting a taut rubber band between scattered pins until total tension is minimized.,"Real estate appraisal formulas, temperature forecasting.","Rapid, clear vocal delivery; high-contrast minimalist diagrams; zero fluff.",Visualize the line rotating to minimize residual squares before stating y = mx + b.,235,384000.0,"Title: Linear Regression in 3 Minutes
Category: Machine Learning (ML)
Explanation type: Fast Micro-Derivation
Visuals: 2D scatter plane with animated slope and intercept adjusting to minimize sum of squared errors.
Examples: Predicting apartment rental price based on square footage.
Analogies: Adjusting a taut rubber band between scattered pins until total tension is minimized.
Real-life applications: Real estate appraisal formulas, temperature forecasting.
Quality description: Rapid, clear vocal delivery; high-contrast minimalist diagrams; zero fluff.
Creator takeaways: Visualize the line rotating to minimize residual squares before stating y = mx + b.",1,1,1,1,0,1,12.85840043573314,661,89
VID-027,Machine Learning (ML),IBM Technology,Why Linear regression for Machine Learning?,http://www.youtube.com/watch?v=qxo8p8PtFeA,03:59,97K+,Lightboard Foundational Rationale,Trendline on lightboard illustrating interpretability vs black-box complexity.,Predicting car fuel efficiency from vehicle weight.,A glass clock where every gear is visible versus an opaque digital watch.,Regulatory compliance in banking where decisions must be legally explainable.,High-clarity studio microphone; luminous marker contrast; steady cadence.,Highlight interpretability as linear regression's superpower in production.,239,97000.0,"Title: Why Linear regression for Machine Learning?
Category: Machine Learning (ML)
Explanation type: Lightboard Foundational Rationale
Visuals: Trendline on lightboard illustrating interpretability vs black-box complexity.
Examples: Predicting car fuel efficiency from vehicle weight.
Analogies: A glass clock where every gear is visible versus an opaque digital watch.
Real-life applications: Regulatory compliance in banking where decisions must be legally explainable.
Quality description: High-clarity studio microphone; luminous marker contrast; steady cadence.
Creator takeaways: Highlight interpretability as linear regression's superpower in production.",1,1,1,0,0,1,11.48247656671073,661,79
VID-028,Machine Learning (ML),3-Minute Data Science,Logistic Regression in 3 Minutes,http://www.youtube.com/watch?v=EKm0spFxFG4,03:48,233K+,Rapid Geometric Derivation,Sigmoid S-curve bounding probabilities between 0 and 1; decision threshold boundary at 0.5.,Predicting whether an email is spam (1) or not spam (0) based on keyword count.,A dimmer switch that smoothly transitions from total darkness to full brightness.,"Credit default screening, disease presence indicators.",Brisk pacing; clean audio capture; crisp vector slides.,Show how probability outputs allow setting custom decision thresholds based on risk tolerance.,228,233000.0,"Title: Logistic Regression in 3 Minutes
Category: Machine Learning (ML)
Explanation type: Rapid Geometric Derivation
Visuals: Sigmoid S-curve bounding probabilities between 0 and 1; decision threshold boundary at 0.5.
Examples: Predicting whether an email is spam (1) or not spam (0) based on keyword count.
Analogies: A dimmer switch that smoothly transitions from total darkness to full brightness.
Real-life applications: Credit default screening, disease presence indicators.
Quality description: Brisk pacing; clean audio capture; crisp vector slides.
Creator takeaways: Show how probability outputs allow setting custom decision thresholds based on risk tolerance.",1,1,1,1,1,1,12.358798024384122,670,91
VID-029,Machine Learning (ML),Google for Developers,Machine Learning Crash Course: Gradient Descent,http://www.youtube.com/watch?v=QoK1nNAURw4,02:12,201K+,Official Curriculum Micro-Animation,Parabolic loss bowl with step-size learning rate vectors (overshooting vs converging).,Calibrating weights for click-through rate prediction on web ads.,Taking strides down a hill: too big and you leap over the valley; too small and it takes years to reach bottom.,"Ad click prediction, self-driving sensor calibration.",Pristine Google developer production; balanced audio normalization; smooth animations.,Visually demonstrate learning rate extremes (divergence vs stagnation) side-by-side.,132,201000.0,"Title: Machine Learning Crash Course: Gradient Descent
Category: Machine Learning (ML)
Explanation type: Official Curriculum Micro-Animation
Visuals: Parabolic loss bowl with step-size learning rate vectors (overshooting vs converging).
Examples: Calibrating weights for click-through rate prediction on web ads.
Analogies: Taking strides down a hill: too big and you leap over the valley; too small and it takes years to reach bottom.
Real-life applications: Ad click prediction, self-driving sensor calibration.
Quality description: Pristine Google developer production; balanced audio normalization; smooth animations.
Creator takeaways: Visually demonstrate learning rate extremes (divergence vs stagnation) side-by-side.",1,1,1,1,1,1,12.211065162153215,725,91
VID-030,Machine Learning (ML),IBM Technology,What is Random Forest?,http://www.youtube.com/watch?v=gkXX4h3qYm4,05:21,323K+,Lightboard Ensemble Breakdown,Drawing individual tree branches and showing bootstrap sampling of data and features.,"Predicting loan default based on income, debt, and payment history.",Asking 100 diverse specialists for medical advice instead of relying on a single general practitioner.,"Credit scoring systems, insurance underwriting risk models.",4K studio lightboard; crystal-clear audio; dynamic presentation tempo.,Emphasize feature bagging (random subspace method) as the secret behind tree diversity.,321,323000.0,"Title: What is Random Forest?
Category: Machine Learning (ML)
Explanation type: Lightboard Ensemble Breakdown
Visuals: Drawing individual tree branches and showing bootstrap sampling of data and features.
Examples: Predicting loan default based on income, debt, and payment history.
Analogies: Asking 100 diverse specialists for medical advice instead of relying on a single general practitioner.
Real-life applications: Credit scoring systems, insurance underwriting risk models.
Quality description: 4K studio lightboard; crystal-clear audio; dynamic presentation tempo.
Creator takeaways: Emphasize feature bagging (random subspace method) as the secret behind tree diversity.",1,1,1,0,0,1,12.685410698175234,679,87
