ID,Category,Channel,Title,URL,Duration,Views,Explanation_Type,Visuals,Examples,Analogies,Real_Life,Quality,Creator_Takeaways,duration_seconds,views_numeric,combined_text,has_analogy,has_example,has_visual,has_application,has_math,has_code,text_length,word_count,log_views,cluster
VID-406,"AI History, Big Tech & Pioneer Dialogues",Lex Fridman,"Geoffrey Hinton: AI, Consciousness, Immortality, Transformers & Neural Networks | Lex Fridman Podcast #308",http://www.youtube.com/watch?v=N1TEj5rCQGU,2:31:18,1.5M+,Godfather of Deep Learning Historical Masterclass,"Lex Fridman studio setting, discussion of backpropagation history, mortal computation vs digital computation, forward-forward algorithm.",How Hinton championed artificial neural networks through the 1980s and 1990s AI winters until the 2012 ImageNet breakthrough.,Mortal computation: human brains must learn individually because software is tightly coupled to wetware; digital computation can copy identical weights infinitely across computers.,"The foundation of all modern deep learning, Nobel Prize in Physics 2024.","Historical document of the highest caliber; intimate, deeply thoughtful, intellectually profound.",The 'mortal computation vs digital immortality' concept illustrates why digital AI models can share knowledge at speeds biological brains can never match.,9078,1500000.0,"Geoffrey Hinton: AI, Consciousness, Immortality, Transformers & Neural Networks | Lex Fridman Podcast #308 Godfather of Deep Learning Historical Masterclass Lex Fridman studio setting, discussion of backpropagation history, mortal computation vs digital computation, forward-forward algorithm. How Hinton championed artificial neural networks through the 1980s and 1990s AI winters until the 2012 ImageNet breakthrough. Mortal computation: human brains must learn individually because software is tightly coupled to wetware; digital computation can copy identical weights infinitely across computers. The foundation of all modern deep learning, Nobel Prize in Physics 2024. The 'mortal computation vs digital immortality' concept illustrates why digital AI models can share knowledge at speeds biological brains can never match.",1,1,1,1,0,0,828,110,14.220976332738882,4
VID-407,"AI History, Big Tech & Pioneer Dialogues",Lex Fridman,"Andrej Karpathy: Large Language Models, AI, AGI, Tesla, Autonomous Vehicles & Coding | Lex Fridman Podcast #333",http://www.youtube.com/watch?v=cdiD-9MMpb0,3:39:10,2.8M+,Foundational AI Engineering & Autonomy Vision,"Discussion of Software 2.0, neural network weights as code written by optimization, autonomous driving perception stacks, synthetic data.",Building Tesla's vision-only autonomous autopilot occupancy network and training large language models.,Software 1.0 is hand-writing explicit instructions in C++; Software 2.0 is defining an optimization objective and letting gradient descent write the parameters.,"Autonomous driving, frontier foundation models, the future of computer programming.","Legendary long-form dialogue, unmatched practical engineering depth, transparent explanations of real-world AI systems.",The 'Software 1.0 vs Software 2.0' paradigm shift gives software engineers an immediate conceptual bridge to understand machine learning.,13150,2800000.0,"Andrej Karpathy: Large Language Models, AI, AGI, Tesla, Autonomous Vehicles & Coding | Lex Fridman Podcast #333 Foundational AI Engineering & Autonomy Vision Discussion of Software 2.0, neural network weights as code written by optimization, autonomous driving perception stacks, synthetic data. Building Tesla's vision-only autonomous autopilot occupancy network and training large language models. Software 1.0 is hand-writing explicit instructions in C++; Software 2.0 is defining an optimization objective and letting gradient descent write the parameters. Autonomous driving, frontier foundation models, the future of computer programming. The 'Software 1.0 vs Software 2.0' paradigm shift gives software engineers an immediate conceptual bridge to understand machine learning.",1,1,1,1,0,1,782,104,14.845130332288226,4
VID-408,"AI History, Big Tech & Pioneer Dialogues",Lex Fridman,"Demis Hassabis: Future of AI, Simulating Reality, Physics and Video Games | Lex Fridman Podcast #475",http://www.youtube.com/watch?v=-HzgcbRXUK8,2:28:15,1.4M+,Scientific AI & Nobel Prize Frontier Dialogue,"Studio interview, discussions of AlphaFold 3, quantum chemistry simulations, nuclear fusion reactor control via deep RL.","Using AlphaFold 3 to predict interactions between proteins, DNA, RNA, ligands, and ions for all of life's molecules.",AI as a microscope that reveals the nanoscale machinery of biological life.,"Nobel Prize in Chemistry 2024, drug discovery, fundamental material science.","Inspirational scientific vision, pristine sound, authoritative leadership from DeepMind CEO.","Emphasize AI as the catalyst for a golden age of scientific discovery: solving protein folding, material design, and energy.",8895,1400000.0,"Demis Hassabis: Future of AI, Simulating Reality, Physics and Video Games | Lex Fridman Podcast #475 Scientific AI & Nobel Prize Frontier Dialogue Studio interview, discussions of AlphaFold 3, quantum chemistry simulations, nuclear fusion reactor control via deep RL. Using AlphaFold 3 to predict interactions between proteins, DNA, RNA, ligands, and ions for all of life's molecules. AI as a microscope that reveals the nanoscale machinery of biological life. Nobel Prize in Chemistry 2024, drug discovery, fundamental material science. Emphasize AI as the catalyst for a golden age of scientific discovery: solving protein folding, material design, and energy.",1,1,1,1,0,0,662,98,14.151983508870948,4
VID-409,Biomolecular & Scientific AI,Biotecnika,AlphaFold 3 Explained | Complete Beginner’s Guide to Structure Prediction,http://www.youtube.com/watch?v=NKJ11gOzQcM,14:18,10K+,Biomolecular Architecture & Diffusion Prediction,"3D molecular models of DNA-protein complexes, Pairformer architecture diagrams, Diffusion Module denoising atom coordinates directly.",Predicting how cancer drug molecules bind to specific mutant protein receptors with atomic accuracy.,"A master key cutter sculpting a key in 3D to fit inside an extraordinarily complex, flexible microscopic lock.","Pharmaceutical drug discovery, synthetic biology, molecular therapy design.","Clear instructional voiceover, high-density scientific diagrams, accessible to beginners.",Highlight AlphaFold 3's major architectural upgrade: replacing the complex structural module with a generative 3D atom diffusion model.,858,10000.0,"AlphaFold 3 Explained | Complete Beginner’s Guide to Structure Prediction Biomolecular Architecture & Diffusion Prediction 3D molecular models of DNA-protein complexes, Pairformer architecture diagrams, Diffusion Module denoising atom coordinates directly. Predicting how cancer drug molecules bind to specific mutant protein receptors with atomic accuracy. A master key cutter sculpting a key in 3D to fit inside an extraordinarily complex, flexible microscopic lock. Pharmaceutical drug discovery, synthetic biology, molecular therapy design. Highlight AlphaFold 3's major architectural upgrade: replacing the complex structural module with a generative 3D atom diffusion model.",1,1,1,1,0,0,680,88,9.210440366976515,7
VID-410,Biomolecular & Scientific AI,NEJM Group,What Is AlphaFold? | NEJM,http://www.youtube.com/watch?v=7q8Uw3rmXyE,5:15,140K+,Medical Journal Animation & Clinical Overview,"High-end medical 3D animations of amino acid polypeptide chains folding in cellular water, atomic bond angle tolerances.",Translating genetic mutations into structural misfolding that causes Alzheimer's and cystic fibrosis.,Reading a 1D strip of text instructions and watching it physically snap into a functional 3D origami crane.,"Clinical medical research, therapeutic antibody design.","Peer-reviewed medical journal production, broadcast-grade 3D medical animation, crystal-clear narration.",The 'origami crane from 1D text' analogy makes the biological significance of protein folding tangible in seconds.,315,140000.0,"What Is AlphaFold? | NEJM Medical Journal Animation & Clinical Overview High-end medical 3D animations of amino acid polypeptide chains folding in cellular water, atomic bond angle tolerances. Translating genetic mutations into structural misfolding that causes Alzheimer's and cystic fibrosis. Reading a 1D strip of text instructions and watching it physically snap into a functional 3D origami crane. Clinical medical research, therapeutic antibody design. The 'origami crane from 1D text' analogy makes the biological significance of protein folding tangible in seconds.",1,1,1,1,0,0,573,81,11.849404844423074,7
VID-411,Machine Learning (ML),Unfold Data Science,CatBoost Vs XGBoost Vs LightGBM | Catboost Vs XGBoost | Lightgbm vs XGBoost vs CatBoost,http://www.youtube.com/watch?v=R5FB1ZUejXM,21:42,57K+,Comparative Gradient Boosting Benchmark,"Histogram-based splitting diagrams in LightGBM, ordered target encoding in CatBoost, tree depth vs leaf-wise growth plots.","Training on high-cardinality categorical data (e.g. postal codes, product IDs) with zero manual target encoding.","Comparing three racecars: one built for raw horsepower (XGBoost), one built for ultra-lightweight sprint speed (LightGBM), and one built for handling treacherous mud roads (CatBoost).","Kaggle tabular competitions, banking fraud detection, click-through rate (CTR) prediction.","Clear comparative pedagogy, structured slide breakdowns, actionable practitioner guidance.",Contrast tree growth strategies: LightGBM uses leaf-wise (best-first) growth while XGBoost traditionally uses level-wise (depth-first) growth.,1302,57000.0,"CatBoost Vs XGBoost Vs LightGBM | Catboost Vs XGBoost | Lightgbm vs XGBoost vs CatBoost Comparative Gradient Boosting Benchmark Histogram-based splitting diagrams in LightGBM, ordered target encoding in CatBoost, tree depth vs leaf-wise growth plots. Training on high-cardinality categorical data (e.g. postal codes, product IDs) with zero manual target encoding. Comparing three racecars: one built for raw horsepower (XGBoost), one built for ultra-lightweight sprint speed (LightGBM), and one built for handling treacherous mud roads (CatBoost). Kaggle tabular competitions, banking fraud detection, click-through rate (CTR) prediction. Contrast tree growth strategies: LightGBM uses leaf-wise (best-first) growth while XGBoost traditionally uses level-wise (depth-first) growth.",1,1,1,1,0,0,781,101,10.950824090522444,8
VID-412,Machine Learning (ML),DigitalSreeni,196 - What is Light GBM and how does it compare against XGBoost?,http://www.youtube.com/watch?v=n_ZMQj09S6w,19:05,98K+,Algorithmic Engineering & GOSS,"Gradient-based One-Side Sampling (GOSS) and Exclusive Feature Bundling (EFB) schematics, RAM consumption graphs.",Training a gradient boosted model on 10 million rows in 30 seconds on a standard desktop CPU.,Binning continuous data into discrete histogram buckets: like sorting loose coins into coin rolls rather than counting each penny individually.,High-throughput tabular production systems in fintech and advertising.,"Methodical, patient developer walkthrough, high clarity, practical benchmarking.",Explain GOSS: keeping all instances with large gradients while randomly sampling instances with small gradients preserves information with 80% less compute.,1145,98000.0,"196 - What is Light GBM and how does it compare against XGBoost? Algorithmic Engineering & GOSS Gradient-based One-Side Sampling (GOSS) and Exclusive Feature Bundling (EFB) schematics, RAM consumption graphs. Training a gradient boosted model on 10 million rows in 30 seconds on a standard desktop CPU. Binning continuous data into discrete histogram buckets: like sorting loose coins into coin rolls rather than counting each penny individually. High-throughput tabular production systems in fintech and advertising. Explain GOSS: keeping all instances with large gradients while randomly sampling instances with small gradients preserves information with 80% less compute.",1,1,1,1,0,0,674,96,11.49273296168228,1
VID-413,Machine Learning (ML),"Elder Research, a MANTECH company",Isolation Forests: Identify Outliers in Data,http://www.youtube.com/watch?v=Y1x51i1936M,4:41,57K+,Algorithmic Intuition & Tree Partitioning,2D scatter plots being sliced by random vertical and horizontal split lines until an outlier point is isolated in 2 cuts.,Detecting fraudulent credit card transactions among millions of normal daily purchases.,"Playing 20 Questions: an unusual animal like an aardvark can be isolated in 2 questions, while a domestic dog takes 15 questions to pinpoint.","Cybersecurity intrusion detection, manufacturing equipment failure alerts.","Concise, beautiful visual explanation, clear vocal delivery, zero fluff.","The '20 Questions' analogy is the definitive mental model: anomalies are rare and different, so they are isolated closer to the root of the tree.",281,57000.0,"Isolation Forests: Identify Outliers in Data Algorithmic Intuition & Tree Partitioning 2D scatter plots being sliced by random vertical and horizontal split lines until an outlier point is isolated in 2 cuts. Detecting fraudulent credit card transactions among millions of normal daily purchases. Playing 20 Questions: an unusual animal like an aardvark can be isolated in 2 questions, while a domestic dog takes 15 questions to pinpoint. Cybersecurity intrusion detection, manufacturing equipment failure alerts. The '20 Questions' analogy is the definitive mental model: anomalies are rare and different, so they are isolated closer to the root of the tree.",1,1,1,1,0,0,659,99,10.950824090522444,8
VID-414,Machine Learning (ML),StatQuest with Josh Starmer,"Clustering with DBSCAN, Clearly Explained!!!",http://www.youtube.com/watch?v=RDZUdRSDOok,9:30,530K+,Density-Based Spatial Clustering,"Expanding circles of radius Epsilon ($\epsilon$), Core Points, Border Points, and Noise Outlier points highlighted in distinct colors.",Separating concentric rings of data where K-Means completely fails.,"A group of partygoers standing close together chatting: if someone is standing within arm's reach of 4 people, they are part of the core crowd.","Geographic GPS route clustering, astronomical galaxy clustering, noise filtering.","Cheerful, crystal-clear, step-by-step visual animation.",Show K-Means failing on non-spherical clusters (like two interlocked crescent moons) before introducing density-based clustering.,570,530000.0,"Clustering with DBSCAN, Clearly Explained!!! Density-Based Spatial Clustering Expanding circles of radius Epsilon ($\epsilon$), Core Points, Border Points, and Noise Outlier points highlighted in distinct colors. Separating concentric rings of data where K-Means completely fails. A group of partygoers standing close together chatting: if someone is standing within arm's reach of 4 people, they are part of the core crowd. Geographic GPS route clustering, astronomical galaxy clustering, noise filtering. Show K-Means failing on non-spherical clusters (like two interlocked crescent moons) before introducing density-based clustering.",1,1,1,1,0,0,636,84,13.180634172318978,7
VID-415,Machine Learning (ML),StatQuest with Josh Starmer,"StatQuest: K-nearest neighbors, Clearly Explained",http://www.youtube.com/watch?v=HVXime0nQeI,5:30,814K+,Instance-Based Non-Parametric Voting,2D scatter plot with a new mystery data point; calculating Euclidean distance to all training samples; circle expanding to capture K=3 neighbors.,Classifying whether a patient likes popcorn based on movie preferences of their 3 closest neighbors.,Moving into a new neighborhood and asking your 3 immediate next-door neighbors where they get their groceries.,"Simple recommender systems, imputing missing data values in clinical records.","High tempo, friendly cartoon graphics, trademark StatQuest acoustic charm.",Show what happens with odd vs even values of K to explain why odd numbers avoid tie-breaking ambiguities.,330,814000.0,"StatQuest: K-nearest neighbors, Clearly Explained Instance-Based Non-Parametric Voting 2D scatter plot with a new mystery data point; calculating Euclidean distance to all training samples; circle expanding to capture K=3 neighbors. Classifying whether a patient likes popcorn based on movie preferences of their 3 closest neighbors. Moving into a new neighborhood and asking your 3 immediate next-door neighbors where they get their groceries. Simple recommender systems, imputing missing data values in clinical records. Show what happens with odd vs even values of K to explain why odd numbers avoid tie-breaking ambiguities.",1,1,1,1,0,0,628,90,13.609716873485151,8
VID-416,Natural Language Processing (NLP),CodeEmporium,Sentence Transformers - EXPLAINED!,http://www.youtube.com/watch?v=O3xbVmpdJwU,17:51,51K+,Siamese Network Architecture & Triplet Loss,"Siamese BERT towers sharing identical weights, mean pooling layer operations, cosine similarity ranking head.","Finding the most similar sentence among 10,000 documents in 5 milliseconds instead of 65 hours with naive cross-encoders.","Twin librarians reading two books separately and assigning a single classification code, rather than having one librarian read both books together page-by-page.","Dense passage retrieval in RAG, semantic deduplication in search engines.","Clear whiteboard instruction, detailed architecture schematics, methodical delivery.","Contrast Bi-Encoders (SBERT, compute embeddings once) with Cross-Encoders (compute all pairs jointly) to highlight the $10,000	imes$ inference speedup.",1071,51000.0,"Sentence Transformers - EXPLAINED! Siamese Network Architecture & Triplet Loss Siamese BERT towers sharing identical weights, mean pooling layer operations, cosine similarity ranking head. Finding the most similar sentence among 10,000 documents in 5 milliseconds instead of 65 hours with naive cross-encoders. Twin librarians reading two books separately and assigning a single classification code, rather than having one librarian read both books together page-by-page. Dense passage retrieval in RAG, semantic deduplication in search engines. Contrast Bi-Encoders (SBERT, compute embeddings once) with Cross-Encoders (compute all pairs jointly) to highlight the $10,000	imes$ inference speedup.",1,1,1,1,0,1,697,93,10.839600519357369,6
VID-417,Natural Language Processing (NLP),Hugging Face,Text embeddings & semantic search,http://www.youtube.com/watch?v=OATCgQtNX2o,3:30,60K+,Ultra-Fast Developer Primer,"Clean 2D vector clusters, distance metrics (Euclidean vs Cosine), Hugging Face hub model lookup.",Semantic search matching 'automobile' with 'car' even though the exact words share zero letters.,A librarian who understands themes rather than just matching catalog index keywords.,"Modern search engines, FAQ answering bots.","Concise 3.5 minutes, clean motion graphics, clear French-accented English narration.",Deliver the core concept of semantic search vs keyword search in under 180 seconds.,210,60000.0,"Text embeddings & semantic search Ultra-Fast Developer Primer Clean 2D vector clusters, distance metrics (Euclidean vs Cosine), Hugging Face hub model lookup. Semantic search matching 'automobile' with 'car' even though the exact words share zero letters. A librarian who understands themes rather than just matching catalog index keywords. Modern search engines, FAQ answering bots. Deliver the core concept of semantic search vs keyword search in under 180 seconds.",1,1,1,1,1,0,467,68,11.002116507732016,0
VID-418,Advanced Retrieval & Search,AI Bites,LightRAG - A simple and fast RAG that beats GraphRAG? (paper explained),http://www.youtube.com/watch?v=5EmRZcJIfnw,8:52,18K+,Dual-Level Graph Indexing & Fast Retrieval,"Dual-level retrieval diagrams (Low-level entity relationships vs High-level broad themes), graph indexing latency benchmark charts.",Answering multi-hop questions across complex corporate documentation in 1 retrieval call rather than cascading expensive GraphRAG summaries.,An aerial drone map giving you both a wide satellite view and a street-level zoom lens at the same time.,Next-generation knowledge graph RAG with 10x lower indexing costs.,"Clear developer audio, high-density diagrams, concise 9-minute breakdown.",Explain Dual-Level Retrieval: combining low-level specific entity nodes with high-level summary community nodes answers both specific and thematic queries.,532,18000.0,"LightRAG - A simple and fast RAG that beats GraphRAG? (paper explained) Dual-Level Graph Indexing & Fast Retrieval Dual-level retrieval diagrams (Low-level entity relationships vs High-level broad themes), graph indexing latency benchmark charts. Answering multi-hop questions across complex corporate documentation in 1 retrieval call rather than cascading expensive GraphRAG summaries. An aerial drone map giving you both a wide satellite view and a street-level zoom lens at the same time. Next-generation knowledge graph RAG with 10x lower indexing costs. Explain Dual-Level Retrieval: combining low-level specific entity nodes with high-level summary community nodes answers both specific and thematic queries.",1,1,1,1,0,0,715,98,9.798182590890704,0
VID-419,Advanced Retrieval & Search,codebasics,Graph RAG Simply Explained,http://www.youtube.com/watch?v=2o0Q85JUZNk,13:53,36K+,Hands-On Visual & Conceptual Walkthrough,"Entity extraction pipelines, Knowledge Graph nodes (Actors, Directors, Movies) connected by labeled relationship edges, Neo4j graphs.",Querying 'Which movies directed by Christopher Nolan feature Leonardo DiCaprio?' using Cypher queries generated by an LLM.,A family tree that makes complex cousin relationships obvious at a single glance.,"Corporate risk analysis, investigative journalism document cross-referencing.","Warm, engaging Indian English delivery, clear slide cards, practical examples.",Show where standard vector search fails: vectors can't follow a multi-step relationship chain ($A 	o B 	o C$) without explicitly traversing graph edges.,833,36000.0,"Graph RAG Simply Explained Hands-On Visual & Conceptual Walkthrough Entity extraction pipelines, Knowledge Graph nodes (Actors, Directors, Movies) connected by labeled relationship edges, Neo4j graphs. Querying 'Which movies directed by Christopher Nolan feature Leonardo DiCaprio?' using Cypher queries generated by an LLM. A family tree that makes complex cousin relationships obvious at a single glance. Corporate risk analysis, investigative journalism document cross-referencing. Show where standard vector search fails: vectors can't follow a multi-step relationship chain ($A 	o B 	o C$) without explicitly traversing graph edges.",1,1,1,1,1,0,637,85,10.491301994830229,0
VID-420,Robotics & Vision-Language-Action (VLA),BBC News,OpenAI and Figure AI develop humanoid robot | BBC News,http://www.youtube.com/watch?v=cjVMQl9pVB0,14:09,409K+,Investigative Journalism & Robotic Intelligence,"Figure 01 humanoid robot handing an apple to a human, picking up trash into a basket, putting away dishes, multi-camera feeds.",A human asking 'Can I have something to eat?' and the robot reasoning through visual scene context to hand them an apple.,A butler who understands both verbal polite requests and physical manipulation in real time.,"Automated warehouse manufacturing, eldercare assistance robotics.","BBC broadcast journalism polish, authentic field reporting, balanced discussion of AI robotics economics.","Focus on the end-to-end latency: the robot speaks and acts within 1.5 seconds of the human command, showing conversational physical intelligence.",849,409000.0,"OpenAI and Figure AI develop humanoid robot | BBC News Investigative Journalism & Robotic Intelligence Figure 01 humanoid robot handing an apple to a human, picking up trash into a basket, putting away dishes, multi-camera feeds. A human asking 'Can I have something to eat?' and the robot reasoning through visual scene context to hand them an apple. A butler who understands both verbal polite requests and physical manipulation in real time. Automated warehouse manufacturing, eldercare assistance robotics. Focus on the end-to-end latency: the robot speaks and acts within 1.5 seconds of the human command, showing conversational physical intelligence.",1,1,1,1,0,0,656,99,12.921472880009723,2
VID-421,Robotics & Vision-Language-Action (VLA),Figure,Introducing Figure 03,http://www.youtube.com/watch?v=Eu5mYMavctM,6:20,2.1M+,Official Product Engineering Reveal,"Figure 03 mechanical actuators, tactile fingertips with embedded micro-cameras, onboard neural compute cluster, autonomous bipedal walking.",Inserting automotive metal sheet parts into industrial press machines with sub-millimeter tactile accuracy.,Human fingers with nerve endings that adjust grip strength instinctively when touching delicate glass vs heavy iron.,Automotive factory manufacturing lines (BMW Spartanburg plant).,"World-class hardware cinematics, crisp studio sound design, stunning mechanical engineering footage.",Highlight tactile sensing: explain that visual cameras alone are insufficient for robotics manipulation—tactile pressure feedback is essential for grasping.,380,2100000.0,"Introducing Figure 03 Official Product Engineering Reveal Figure 03 mechanical actuators, tactile fingertips with embedded micro-cameras, onboard neural compute cluster, autonomous bipedal walking. Inserting automotive metal sheet parts into industrial press machines with sub-millimeter tactile accuracy. Human fingers with nerve endings that adjust grip strength instinctively when touching delicate glass vs heavy iron. Automotive factory manufacturing lines (BMW Spartanburg plant). Highlight tactile sensing: explain that visual cameras alone are insufficient for robotics manipulation—tactile pressure feedback is essential for grasping.",1,1,1,1,0,0,643,79,14.557448378884017,3
VID-422,Robotics & Vision-Language-Action (VLA),Transhuman Videos,Google DeepMind's RT-2 AI for Robots! Vision + Language = Action,http://www.youtube.com/watch?v=F3xCTq15mQM,7:28,9.2K+,Embodied AI Systems Breakdown,"Robotic arm in office kitchen environment, PaLM-E vision transformer tokenizing spatial coordinates, zero-shot task execution.",Instructing a robot to 'move the bag of chips to the person with the blue shirt' with zero prior training on blue shirts.,Translating spoken language directly into muscle twitches without an intermediate software interpreter.,"General-purpose household robots, smart automated logistics.","Fast-paced, clear voiceover, direct demonstration clips from Google DeepMind research.","Explain how web-scale pretraining transfers to robotics: because the model saw millions of internet images of 'blue shirts', it can identify them in the physical world without robot-specific training.",448,9200.0,"Google DeepMind's RT-2 AI for Robots! Vision + Language = Action Embodied AI Systems Breakdown Robotic arm in office kitchen environment, PaLM-E vision transformer tokenizing spatial coordinates, zero-shot task execution. Instructing a robot to 'move the bag of chips to the person with the blue shirt' with zero prior training on blue shirts. Translating spoken language directly into muscle twitches without an intermediate software interpreter. General-purpose household robots, smart automated logistics. Explain how web-scale pretraining transfers to robotics: because the model saw millions of internet images of 'blue shirts', it can identify them in the physical world without robot-specific training.",1,1,1,1,0,0,709,100,9.12706745278236,4
VID-423,Computer Vision & Multimodal AI,Clear Tech,How AI Learned Depth from 62 Million Unlabeled Images (Depth Anything),http://www.youtube.com/watch?v=fFPzo9lmyy0,7:35,1.2K+,Monocular Depth Estimation & Foundation Models,"2D photographs transforming into rainbow-colored metric depth maps, 3D point cloud reconstructions from single still frames.","Estimating precise pixel-level distance to cars, trees, and sidewalks from a single smartphone camera lens.",Closing one eye and still intuitively knowing how far away a coffee cup is based on shadows and perspective lines.,"Autonomous robotics navigation, augmented reality occlusion (Apple Vision Pro).","Clear instructional narration, beautiful 3D visual outputs, focused 7.5-minute explanation.","Explain the student-teacher scaling trick: training on 1M labeled images, generating pseudo-depth labels for 62M internet photos, and training a massive student model.",455,1200.0,"How AI Learned Depth from 62 Million Unlabeled Images (Depth Anything) Monocular Depth Estimation & Foundation Models 2D photographs transforming into rainbow-colored metric depth maps, 3D point cloud reconstructions from single still frames. Estimating precise pixel-level distance to cars, trees, and sidewalks from a single smartphone camera lens. Closing one eye and still intuitively knowing how far away a coffee cup is based on shadows and perspective lines. Autonomous robotics navigation, augmented reality occlusion (Apple Vision Pro). Explain the student-teacher scaling trick: training on 1M labeled images, generating pseudo-depth labels for 62M internet photos, and training a massive student model.",1,1,1,1,0,0,713,100,7.090909822079984,3
VID-424,Computer Vision & Multimodal AI,Roboflow,Label Data with Segment Anything Model (SAM) in Roboflow,http://www.youtube.com/watch?v=NAL2xcmMJiQ,9:41,29K+,Applied Annotation Engineering & Tooling,"Interactive browser labeling interface, clicking bounding boxes to generate sub-pixel polygon masks in milliseconds.",Labeling 500 aerial drone images of solar panels in 10 minutes instead of 8 hours of manual clicking.,Using a smart magnetic lasso tool that snaps to object edges automatically.,"Computer vision data labeling pipelines, synthetic training data curation.","Clean screen recording, practical developer advice, clear pacing.",Demonstrate the massive 10x workflow acceleration: show a timer comparing manual polygon clicking against single-click SAM labeling.,581,29000.0,"Label Data with Segment Anything Model (SAM) in Roboflow Applied Annotation Engineering & Tooling Interactive browser labeling interface, clicking bounding boxes to generate sub-pixel polygon masks in milliseconds. Labeling 500 aerial drone images of solar panels in 10 minutes instead of 8 hours of manual clicking. Using a smart magnetic lasso tool that snaps to object edges automatically. Computer vision data labeling pipelines, synthetic training data curation. Demonstrate the massive 10x workflow acceleration: show a timer comparing manual polygon clicking against single-click SAM labeling.",1,1,1,1,0,0,600,84,10.275085591132717,3
VID-425,Computer Vision & Multimodal AI,Roboflow,Fast Segment Anything (FastSAM) vs SAM | Is it 50x faster?,http://www.youtube.com/watch?v=yHNPyqazYYU,16:02,21K+,Architectural Speedup & CNN vs ViT,"Comparative latency charts, YOLOv8-seg backbone vs ViT backbone, side-by-side real-time video mask rendering.",Running full-image segmentation at 40 FPS on an edge camera device using a lightweight CNN architecture.,Replacing a luxury high-end cargo truck with a swift delivery scooter for local city courier runs.,Real-time video segmentation on autonomous delivery drones and edge devices.,"Detailed empirical benchmarks, side-by-side video comparisons, clear developer instruction.","Highlight the architectural swap: FastSAM reformulates SAM as an instance segmentation task on YOLOv8, proving CNNs can approximate ViT performance at 50x speed.",962,21000.0,"Fast Segment Anything (FastSAM) vs SAM | Is it 50x faster? Architectural Speedup & CNN vs ViT Comparative latency charts, YOLOv8-seg backbone vs ViT backbone, side-by-side real-time video mask rendering. Running full-image segmentation at 40 FPS on an edge camera device using a lightweight CNN architecture. Replacing a luxury high-end cargo truck with a swift delivery scooter for local city courier runs. Real-time video segmentation on autonomous delivery drones and edge devices. Highlight the architectural swap: FastSAM reformulates SAM as an instance segmentation task on YOLOv8, proving CNNs can approximate ViT performance at 50x speed.",1,1,1,1,0,0,646,95,9.952325334619427,3
VID-426,Computer Vision & Multimodal AI,Roboflow,Roboflow 6 Minute Intro | Build a Coin Counter with Computer Vision,http://www.youtube.com/watch?v=a3SBRtILjPI,6:28,202K+,Applied End-to-End Vision Pipeline,"Dataset upload, bounding box annotation, training a YOLO model in the cloud, deploying to live webcam stream.","Detecting and tallying the dollar value of quarters, dimes, and nickels scattered on a desk via webcam.",Training an automated cashier assistant who counts coins the second they hit the countertop.,"Retail automated checkout, industrial sorting machines.","Upbeat, energetic developer pacing, complete working application built in under 7 minutes.",Build a tangible working project (coin counter) to anchor viewers in practical utility before discussing neural architecture.,388,202000.0,"Roboflow 6 Minute Intro | Build a Coin Counter with Computer Vision Applied End-to-End Vision Pipeline Dataset upload, bounding box annotation, training a YOLO model in the cloud, deploying to live webcam stream. Detecting and tallying the dollar value of quarters, dimes, and nickels scattered on a desk via webcam. Training an automated cashier assistant who counts coins the second they hit the countertop. Retail automated checkout, industrial sorting machines. Build a tangible working project (coin counter) to anchor viewers in practical utility before discussing neural architecture.",1,1,1,1,0,0,591,87,12.216027926866138,3
VID-427,Machine Learning (ML),StatQuest with Josh Starmer,Linear Discriminant Analysis (LDA) Clearly Explained,http://www.youtube.com/watch?v=azXCzI57Yfc,15:12,920K+,Supervised Dimensionality Reduction & Separation,"2D scatter plots of two classes, projecting points onto candidate axes, maximizing distance between means while minimizing variance.",Classifying wine types based on alcohol and flavonoid content onto a 1D axis.,Squashing two piles of colored laundry onto a clothesline so the red shirts and blue shirts end up on opposite ends with zero overlap.,"Facial recognition (Fisherfaces), medical diagnosis classification.","Pristine visual diagrams, warm acoustic intro, zero jargon.","Contrast PCA (unsupervised, maximizes total variance) with LDA (supervised, maximizes separation between class means relative to within-class spread).",912,920000.0,"Linear Discriminant Analysis (LDA) Clearly Explained Supervised Dimensionality Reduction & Separation 2D scatter plots of two classes, projecting points onto candidate axes, maximizing distance between means while minimizing variance. Classifying wine types based on alcohol and flavonoid content onto a 1D axis. Squashing two piles of colored laundry onto a clothesline so the red shirts and blue shirts end up on opposite ends with zero overlap. Facial recognition (Fisherfaces), medical diagnosis classification. Contrast PCA (unsupervised, maximizes total variance) with LDA (supervised, maximizes separation between class means relative to within-class spread).",1,1,1,1,0,0,666,90,13.732130035981154,7
