ID,Category,Channel,Title,URL,Duration,Views,Explanation_Type,Visuals,Examples,Analogies,Real_Life,Quality,Creator_Takeaways,duration_seconds,views_numeric,combined_text,has_analogy,has_example,has_visual,has_math,has_code,has_application
VID-158,Generative AI & Diffusion Models,DeepBean,Understanding Variational Autoencoders (VAEs),http://www.youtube.com/watch?v=HBYQvKlaE0A,29:54:00,72K+,In-Depth Mathematical Derivation,"Evidence Lower Bound (ELBO) formula derivations, Gaussian latent manifold projections.",Continuous digit morphing in 2D latent space from 0 to 9 without discontinuous jumps.,"Compressing a novel into an emotional blueprint, then having an author reconstruct the story from the blueprint.","Drug discovery molecular generation, acoustic audio modeling.","Thorough university-level math instruction, clear digital ink annotations, quiet studio background.",Derive the ELBO step-by-step to demystify why VAE loss consists of reconstruction plus KL divergence.,107640,72000.0,"Title: Understanding Variational Autoencoders (VAEs)
Explanation: In-Depth Mathematical Derivation
Visuals: Evidence Lower Bound (ELBO) formula derivations, Gaussian latent manifold projections.
Examples: Continuous digit morphing in 2D latent space from 0 to 9 without discontinuous jumps.
Analogies: Compressing a novel into an emotional blueprint, then having an author reconstruct the story from the blueprint.
Applications: Drug discovery molecular generation, acoustic audio modeling.
Quality: Thorough university-level math instruction, clear digital ink annotations, quiet studio background.
Takeaway: Derive the ELBO step-by-step to demystify why VAE loss consists of reconstruction plus KL divergence.",1,1,1,1,1,1
VID-159,Advanced Neural Architectures,DeepFindr,Vision Transformer Quick Guide - Theory and Code in (almost) 15 min,http://www.youtube.com/watch?v=j3VNqtJUoz0,16:51,209K+,Theory + PyTorch Code Implementation,Split-screen comparing ViT architecture paper diagrams directly with PyTorch nn.Module code.,Writing patch embedding layers and multi-head self-attention in 50 lines of PyTorch.,Turning a 2D photograph into an audio tape of consecutive visual soundbites.,High-throughput computer vision classification on cloud servers.,"Engaging developer presentation, crisp code editor text, synchronized architecture diagrams.",Map every paper architecture block directly to its corresponding PyTorch class line-by-line.,1011,209000.0,"Title: Vision Transformer Quick Guide - Theory and Code in (almost) 15 min
Explanation: Theory + PyTorch Code Implementation
Visuals: Split-screen comparing ViT architecture paper diagrams directly with PyTorch nn.Module code.
Examples: Writing patch embedding layers and multi-head self-attention in 50 lines of PyTorch.
Analogies: Turning a 2D photograph into an audio tape of consecutive visual soundbites.
Applications: High-throughput computer vision classification on cloud servers.
Quality: Engaging developer presentation, crisp code editor text, synchronized architecture diagrams.
Takeaway: Map every paper architecture block directly to its corresponding PyTorch class line-by-line.",1,1,1,0,1,1
VID-160,Advanced Neural Architectures,AGI Lambda,Vision Transformer,http://www.youtube.com/watch?v=vJF3TBI8esQ,05:05,69K+,Micro-Animation Architecture Primer,"Dynamic 3D animations of image patch unrolling, linear projections, and transformer attention matrix passes.",Feeding a dog photograph as 16x16 patch vectors into self-attention heads.,Reading a graphic comic book panel by panel in sequential order.,"Satellite imagery analysis, medical lesion detection.","High-end 3D motion design, punchy narration, zero wasted seconds.",Use 3D spatial unrolling animations to show how 2D images become 1D sequence tokens.,305,69000.0,"Title: Vision Transformer
Explanation: Micro-Animation Architecture Primer
Visuals: Dynamic 3D animations of image patch unrolling, linear projections, and transformer attention matrix passes.
Examples: Feeding a dog photograph as 16x16 patch vectors into self-attention heads.
Analogies: Reading a graphic comic book panel by panel in sequential order.
Applications: Satellite imagery analysis, medical lesion detection.
Quality: High-end 3D motion design, punchy narration, zero wasted seconds.
Takeaway: Use 3D spatial unrolling animations to show how 2D images become 1D sequence tokens.",1,1,1,0,0,1
VID-161,Advanced Neural Architectures,Aleksa Gordić - The AI Epiphany,Vision Transformer (ViT) - An image is worth 16x16 words | Paper Explained,http://www.youtube.com/watch?v=j6kuz_NqkG0,24:57:00,47K+,Comprehensive Research Paper Reading,"Full paper markup, annotated attention rollout diagrams, inductive bias vs pretraining data graphs.",ViT scaling properties on JFT-300M dataset vs ImageNet pretraining.,A newborn baby with no built-in visual instincts needing millions of examples to learn visual physics.,"Meta AI vision models, autonomous robotics perception.","Deeply knowledgeable machine learning researcher voice, transparent paper highlighting, intellectual honesty.",Discuss inductive bias: explain why CNNs dominate on small data while ViTs win at internet scale.,89820,47000.0,"Title: Vision Transformer (ViT) - An image is worth 16x16 words | Paper Explained
Explanation: Comprehensive Research Paper Reading
Visuals: Full paper markup, annotated attention rollout diagrams, inductive bias vs pretraining data graphs.
Examples: ViT scaling properties on JFT-300M dataset vs ImageNet pretraining.
Analogies: A newborn baby with no built-in visual instincts needing millions of examples to learn visual physics.
Applications: Meta AI vision models, autonomous robotics perception.
Quality: Deeply knowledgeable machine learning researcher voice, transparent paper highlighting, intellectual honesty.
Takeaway: Discuss inductive bias: explain why CNNs dominate on small data while ViTs win at internet scale.",1,1,1,0,0,1
VID-162,Advanced Neural Architectures,Vizuara,"Graph Neural Networks (GNN) | Nodes, Edges, Adjacency Matrix, Message Passing",http://www.youtube.com/watch?v=m-pttXkgXrs,29:00:00,21K+,Foundational Graph Theory & Mathematical Walkthrough,"Adjacency matrices multiplied against node feature vectors, neighborhood aggregation trees.","Predicting chemical toxicity from molecular bond graphs (atoms as nodes, bonds as edges).",Passing notes in class: each student updates their note with secrets whispered by adjacent desks.,"Pharmaceutical chemistry, fraud ring detection in financial networks.","Methodical academic delivery, clean digital chalkboard equations, comprehensive derivations.",Show how the adjacency matrix represents graph topology algebraically before introducing neural weights.,104400,21000.0,"Title: Graph Neural Networks (GNN) | Nodes, Edges, Adjacency Matrix, Message Passing
Explanation: Foundational Graph Theory & Mathematical Walkthrough
Visuals: Adjacency matrices multiplied against node feature vectors, neighborhood aggregation trees.
Examples: Predicting chemical toxicity from molecular bond graphs (atoms as nodes, bonds as edges).
Analogies: Passing notes in class: each student updates their note with secrets whispered by adjacent desks.
Applications: Pharmaceutical chemistry, fraud ring detection in financial networks.
Quality: Methodical academic delivery, clean digital chalkboard equations, comprehensive derivations.
Takeaway: Show how the adjacency matrix represents graph topology algebraically before introducing neural weights.",1,1,1,1,0,1
VID-163,Advanced Neural Architectures,SandboxAQ,AI Explained - Graph Neural Networks | How AI Uses Graphs to Accelerate Innovation,http://www.youtube.com/watch?v=epVW0_iVBX8,03:24,4.8M+,Cinematic Corporate Science Visualization,Breathtaking 3D molecular protein structures glowing with message passing data packets.,Modeling quantum interactions and discovering new battery electrolytes.,A galactic constellation where gravitational pull depends on relational distances.,"Next-gen battery design, oncology drug synthesis.","Hollywood-grade documentary sound design and VFX, television-quality narration.","Show the immense real-world societal impact (clean energy, medicine) to create emotional resonance.",204,4800000.0,"Title: AI Explained - Graph Neural Networks | How AI Uses Graphs to Accelerate Innovation
Explanation: Cinematic Corporate Science Visualization
Visuals: Breathtaking 3D molecular protein structures glowing with message passing data packets.
Examples: Modeling quantum interactions and discovering new battery electrolytes.
Analogies: A galactic constellation where gravitational pull depends on relational distances.
Applications: Next-gen battery design, oncology drug synthesis.
Quality: Hollywood-grade documentary sound design and VFX, television-quality narration.
Takeaway: Show the immense real-world societal impact (clean energy, medicine) to create emotional resonance.",1,1,1,0,0,1
VID-164,Advanced Neural Architectures,Algorithmic Simplicity,MAMBA from Scratch: Neural Nets Better and Faster than Transformers,http://www.youtube.com/watch?v=N6Piou4oYx8,31:51:00,318K+,First-Principles Software Engineering,"Associative scan algorithm diagrams, GPU parallel prefix sum trees, hardware memory bandwidth charts.",Implementing Mamba selective state space scanning in pure Python and Triton.,A relay race where runners pass baton data without having to wait for the entire team to assemble.,"High-throughput audio generation, ultra-long context document analysis.","Top-tier developer presentation, elegant dark-theme slides, exceptionally lucid algorithmic breakdowns.",Explain the Parallel Associative Scan: show how an apparently sequential loop can be parallelized on GPUs.,114660,318000.0,"Title: MAMBA from Scratch: Neural Nets Better and Faster than Transformers
Explanation: First-Principles Software Engineering
Visuals: Associative scan algorithm diagrams, GPU parallel prefix sum trees, hardware memory bandwidth charts.
Examples: Implementing Mamba selective state space scanning in pure Python and Triton.
Analogies: A relay race where runners pass baton data without having to wait for the entire team to assemble.
Applications: High-throughput audio generation, ultra-long context document analysis.
Quality: Top-tier developer presentation, elegant dark-theme slides, exceptionally lucid algorithmic breakdowns.
Takeaway: Explain the Parallel Associative Scan: show how an apparently sequential loop can be parallelized on GPUs.",1,1,1,0,1,1
VID-165,Advanced Neural Architectures,Steve Brunton,Residual Networks (ResNet) [Physics Informed Machine Learning],http://www.youtube.com/watch?v=w1UsKanMatM,17:26,93K+,Engineering Mathematics & Dynamical Systems,"Euler integration discretization formulas, phase portrait flow lines, residual skip diagrams.",Modeling turbulent fluid dynamics and non-linear pendulum physics using deep ResNets.,Euler's method for differential equations: taking tiny incremental steps dx rather than jumping blindly.,"Aerospace flight simulation, climate modeling, deep neural stability.","Renowned engineering professor pedagogy, pristine whiteboard delivery, crystal-clear sound.",Connect deep neural network skip connections directly to numerical differential equations (Euler forward steps).,1046,93000.0,"Title: Residual Networks (ResNet) [Physics Informed Machine Learning]
Explanation: Engineering Mathematics & Dynamical Systems
Visuals: Euler integration discretization formulas, phase portrait flow lines, residual skip diagrams.
Examples: Modeling turbulent fluid dynamics and non-linear pendulum physics using deep ResNets.
Analogies: Euler's method for differential equations: taking tiny incremental steps dx rather than jumping blindly.
Applications: Aerospace flight simulation, climate modeling, deep neural stability.
Quality: Renowned engineering professor pedagogy, pristine whiteboard delivery, crystal-clear sound.
Takeaway: Connect deep neural network skip connections directly to numerical differential equations (Euler forward steps).",1,1,1,1,0,1
VID-166,Agentic AI & Multi-Agent Systems,Krish Naik,crewAI Crash Course For Beginners-How To Create Multi AI Agent For Complex Usecases,http://www.youtube.com/watch?v=UV81LAb3x2g,32:42:00,152K+,Practical Implementation Masterclass,"Architecture slides, VS Code setup, environment variables configuration, multi-agent execution output.",Creating an AI research analyst that searches DuckDuckGo and passes findings to a technical writer.,A media newsroom where the investigative journalist files field notes and the chief editor writes the headline.,"Automated SEO article generation, business intelligence tracking.","Clear conversational Indian English, step-by-step code progression, complete GitHub links.",Show the terminal thought log (Thought -> Action -> Action Input -> Observation) in real time.,117720,152000.0,"Title: crewAI Crash Course For Beginners-How To Create Multi AI Agent For Complex Usecases
Explanation: Practical Implementation Masterclass
Visuals: Architecture slides, VS Code setup, environment variables configuration, multi-agent execution output.
Examples: Creating an AI research analyst that searches DuckDuckGo and passes findings to a technical writer.
Analogies: A media newsroom where the investigative journalist files field notes and the chief editor writes the headline.
Applications: Automated SEO article generation, business intelligence tracking.
Quality: Clear conversational Indian English, step-by-step code progression, complete GitHub links.
Takeaway: Show the terminal thought log (Thought -> Action -> Action Input -> Observation) in real time.",1,1,1,0,1,1
VID-167,Agentic AI & Multi-Agent Systems,CrewAI,Getting Started with CrewAI Open Source,http://www.youtube.com/watch?v=-kSOTtYzgEw,14:21,82K+,Official Framework Quickstart,"CLI initialization commands, agent role definition YAML files, workflow execution graphs.",Setting up a sequential multi-agent task pipeline in under 10 lines of configuration.,Hiring a remote freelance team with strict milestone deliverables.,"Enterprise workflow automation, customer outreach qualification.","Official product polish, clean screencasts, direct-from-maintainers guidance.",Provide simple CLI scaffolding (crewai create crew) so beginners can start without boilerplate fatigue.,861,82000.0,"Title: Getting Started with CrewAI Open Source
Explanation: Official Framework Quickstart
Visuals: CLI initialization commands, agent role definition YAML files, workflow execution graphs.
Examples: Setting up a sequential multi-agent task pipeline in under 10 lines of configuration.
Analogies: Hiring a remote freelance team with strict milestone deliverables.
Applications: Enterprise workflow automation, customer outreach qualification.
Quality: Official product polish, clean screencasts, direct-from-maintainers guidance.
Takeaway: Provide simple CLI scaffolding (crewai create crew) so beginners can start without boilerplate fatigue.",1,1,1,0,0,1
VID-168,Agentic AI & Multi-Agent Systems,LangChain,LangGraph: Multi-Agent Workflows,http://www.youtube.com/watch?v=hvAPnpSfSGo,24:02:00,164K+,Primary Source Framework Deep Dive,"StateGraph diagrams with conditional router functions, agent collaboration topologies.","Collaborative multi-agent software engineering team (Product Manager, Coder, QA Engineer).",A scrum sprint meeting where tasks bounce back between QA and developers until all tickets pass.,"Autonomous software development, complex compliance auditing.","Authoritative LangChain core developer delivery, high-resolution code capture, clear flowcharts.",Show how state is passed explicitly via typed Python dictionaries across graph nodes.,86520,164000.0,"Title: LangGraph: Multi-Agent Workflows
Explanation: Primary Source Framework Deep Dive
Visuals: StateGraph diagrams with conditional router functions, agent collaboration topologies.
Examples: Collaborative multi-agent software engineering team (Product Manager, Coder, QA Engineer).
Analogies: A scrum sprint meeting where tasks bounce back between QA and developers until all tickets pass.
Applications: Autonomous software development, complex compliance auditing.
Quality: Authoritative LangChain core developer delivery, high-resolution code capture, clear flowcharts.
Takeaway: Show how state is passed explicitly via typed Python dictionaries across graph nodes.",1,1,1,0,1,1
VID-169,Agentic AI & Multi-Agent Systems,AI Bites,Multi Agent Systems - a complete guide with hands-on using LangGraph,http://www.youtube.com/watch?v=RXOvZIn-oSA,52:23:00,24K+,In-Depth Architectural Masterclass,"Agent design patterns (Hierarchical Supervisor, Network, Collaboration), live debugging in VS Code.",Building a Supervisor Agent that delegates subtasks to research and calculation sub-agents.,A corporate manager routing incoming customer requests to specialized accounting or legal staff.,"Enterprise customer service triage, automated financial research reports.","Pristine developer audio, comprehensive multi-stage build, detailed code walkthrough.",Diagram the Supervisor pattern: show the router evaluating agent completion before finalizing answers.,188580,24000.0,"Title: Multi Agent Systems - a complete guide with hands-on using LangGraph
Explanation: In-Depth Architectural Masterclass
Visuals: Agent design patterns (Hierarchical Supervisor, Network, Collaboration), live debugging in VS Code.
Examples: Building a Supervisor Agent that delegates subtasks to research and calculation sub-agents.
Analogies: A corporate manager routing incoming customer requests to specialized accounting or legal staff.
Applications: Enterprise customer service triage, automated financial research reports.
Quality: Pristine developer audio, comprehensive multi-stage build, detailed code walkthrough.
Takeaway: Diagram the Supervisor pattern: show the router evaluating agent completion before finalizing answers.",1,1,1,0,1,1
VID-170,Agentic AI & Multi-Agent Systems,MadeForCloud,Understand Microsoft AutoGen 0.4 with a Mini Project,http://www.youtube.com/watch?v=V3pYAAWKET0,19:55,13K+,Framework Upgrade & Architecture Guide,"AutoGen 0.4 asynchronous event-driven architecture diagrams, Python code demonstration.",Building an asynchronous customer support team with specialized agent handlers.,An asynchronous message queue (like Slack channels) where agents collaborate when messages arrive.,"Scalable enterprise agent systems, event-driven AI services.","Clear instructional narration, focused code examples, structured chapters.",Highlight asynchronous message routing as the foundation for scalable multi-agent production systems.,1195,13000.0,"Title: Understand Microsoft AutoGen 0.4 with a Mini Project
Explanation: Framework Upgrade & Architecture Guide
Visuals: AutoGen 0.4 asynchronous event-driven architecture diagrams, Python code demonstration.
Examples: Building an asynchronous customer support team with specialized agent handlers.
Analogies: An asynchronous message queue (like Slack channels) where agents collaborate when messages arrive.
Applications: Scalable enterprise agent systems, event-driven AI services.
Quality: Clear instructional narration, focused code examples, structured chapters.
Takeaway: Highlight asynchronous message routing as the foundation for scalable multi-agent production systems.",1,1,1,0,1,1
VID-171,Agentic AI & Multi-Agent Systems,Mayank Aggarwal,Microsoft Autogen Crash Course | Beginner Friendly,http://www.youtube.com/watch?v=ISHEQNUpwTs,03:59:41,13K+,Exhaustive Coding Bootcamp,"Multi-agent conversation loops, code execution sandboxes, human-in-the-loop input prompts.","Building stock analysis bots, coding assistants, and automated data plotting pipelines.",A virtual engineering department working 24/7 inside your local machine.,"Automated report creation, algorithmic trading prototyping.","Thorough step-by-step developer tutorial, clear code demonstrations, timestamped chapters.",Demonstrate the execution safety implications: show why Docker sandboxing is mandatory for agent code runners.,14381,13000.0,"Title: Microsoft Autogen Crash Course | Beginner Friendly
Explanation: Exhaustive Coding Bootcamp
Visuals: Multi-agent conversation loops, code execution sandboxes, human-in-the-loop input prompts.
Examples: Building stock analysis bots, coding assistants, and automated data plotting pipelines.
Analogies: A virtual engineering department working 24/7 inside your local machine.
Applications: Automated report creation, algorithmic trading prototyping.
Quality: Thorough step-by-step developer tutorial, clear code demonstrations, timestamped chapters.
Takeaway: Demonstrate the execution safety implications: show why Docker sandboxing is mandatory for agent code runners.",1,1,1,0,1,1
VID-172,Agentic AI & Multi-Agent Systems,9x,MCP Explained in 2 Minutes (Model Context Protocol),http://www.youtube.com/watch?v=taeX8tgpPRQ,02:28,44K+,Ultra-Fast Concept Distillation,Animated graphics of messy API connections collapsing into clean standardized MCP lines.,Connecting Claude Desktop to a local file system and GitHub in 2 clicks.,"Bluetooth: one wireless protocol that connects to headphones, keyboards, and mice indiscriminately.","Developer desktop workflows, automated tool integrations.","High-tempo, punchy voiceover, vibrant clean animation, zero fluff.",Deliver the core concept and architectural analogy in under 120 seconds for maximum virality.,148,44000.0,"Title: MCP Explained in 2 Minutes (Model Context Protocol)
Explanation: Ultra-Fast Concept Distillation
Visuals: Animated graphics of messy API connections collapsing into clean standardized MCP lines.
Examples: Connecting Claude Desktop to a local file system and GitHub in 2 clicks.
Analogies: Bluetooth: one wireless protocol that connects to headphones, keyboards, and mice indiscriminately.
Applications: Developer desktop workflows, automated tool integrations.
Quality: High-tempo, punchy voiceover, vibrant clean animation, zero fluff.
Takeaway: Deliver the core concept and architectural analogy in under 120 seconds for maximum virality.",1,1,1,0,0,1
VID-173,Agentic AI & Multi-Agent Systems,IBM Technology,What is MCP? Integrate AI Agents with Databases & APIs,http://www.youtube.com/watch?v=eur8dUO9mvE,03:46,696K+,High-Impact Enterprise Lightboard,Sketches on glass showing the client-server architecture of Model Context Protocol.,Allowing an LLM agent to securely query internal enterprise PostgreSQL databases.,Standardized database drivers (like ODBC or JDBC) that let any application talk to any database.,"Corporate security boundaries, enterprise tool orchestration.","Studio lightboard perfection, luminous marker diagrams, authoritative presentation.",Draw the security isolation boundary to show why enterprise IT prefers MCP over direct API keys.,226,696000.0,"Title: What is MCP? Integrate AI Agents with Databases & APIs
Explanation: High-Impact Enterprise Lightboard
Visuals: Sketches on glass showing the client-server architecture of Model Context Protocol.
Examples: Allowing an LLM agent to securely query internal enterprise PostgreSQL databases.
Analogies: Standardized database drivers (like ODBC or JDBC) that let any application talk to any database.
Applications: Corporate security boundaries, enterprise tool orchestration.
Quality: Studio lightboard perfection, luminous marker diagrams, authoritative presentation.
Takeaway: Draw the security isolation boundary to show why enterprise IT prefers MCP over direct API keys.",1,1,1,0,0,1
VID-174,Agentic AI & Multi-Agent Systems,All About AI,AI Agents 101 Masterclass | Tool Use - Function Calling,http://www.youtube.com/watch?v=ODUN-XTEzvQ,21:13,22K+,Comprehensive Applied Workshop,"Screen captures of OpenAI and Anthropic tool call requests, JSON schema parameters, return payloads.",Teaching an AI to query live stock market APIs and weather feeds.,Giving a smart assistant a telephone directory and telling them when to call each number.,"Autonomous scheduling bots, finance research assistants.","Clear developer audio, high-resolution IDE displays, practical step-by-step pedagogy.",Demystify tool hallucination: show how Pydantic type validation forces LLMs to follow strict schemas.,1273,22000.0,"Title: AI Agents 101 Masterclass | Tool Use - Function Calling
Explanation: Comprehensive Applied Workshop
Visuals: Screen captures of OpenAI and Anthropic tool call requests, JSON schema parameters, return payloads.
Examples: Teaching an AI to query live stock market APIs and weather feeds.
Analogies: Giving a smart assistant a telephone directory and telling them when to call each number.
Applications: Autonomous scheduling bots, finance research assistants.
Quality: Clear developer audio, high-resolution IDE displays, practical step-by-step pedagogy.
Takeaway: Demystify tool hallucination: show how Pydantic type validation forces LLMs to follow strict schemas.",1,1,1,0,0,1
VID-175,Agentic AI & Multi-Agent Systems,NeuralCanvas,Tool Use & Function Calling Explained | How AI Agents Actually Get Things Done,http://www.youtube.com/watch?v=W3KjQp4hiSs,08:01,184,Foundational Conceptual Animation,Loop animations illustrating Model Thinking -> Emitting Tool JSON -> External Python Runner -> Appending Observation.,A calculator tool invocation resolving complex compound interest math.,A human using a pocket calculator to verify arithmetic instead of guessing in their head.,"Enterprise automated reporting, algorithmic customer support workflows.","Clean modern aesthetics, balanced voiceover, structured conceptual breakdowns.",Show the exact 4-step execution loop so viewers understand the division of labor between LLM and Python runtime.,481,184.0,"Title: Tool Use & Function Calling Explained | How AI Agents Actually Get Things Done
Explanation: Foundational Conceptual Animation
Visuals: Loop animations illustrating Model Thinking -> Emitting Tool JSON -> External Python Runner -> Appending Observation.
Examples: A calculator tool invocation resolving complex compound interest math.
Analogies: A human using a pocket calculator to verify arithmetic instead of guessing in their head.
Applications: Enterprise automated reporting, algorithmic customer support workflows.
Quality: Clean modern aesthetics, balanced voiceover, structured conceptual breakdowns.
Takeaway: Show the exact 4-step execution loop so viewers understand the division of labor between LLM and Python runtime.",1,1,1,0,1,1
VID-176,Advanced Retrieval & Search,AI Papers Podcast,Ep 20. ColBERT: Efficient and Effective Passage Search,http://www.youtube.com/watch?v=n7ceMYV_69o,06:33,2.2K+,Audio-Visual Paper Analysis,Paper architecture tables comparing dense retrieval vs cross-encoder latency and accuracy.,Scoring search passages using contextualized token representations with late interaction dot products.,Reviewing an applicant's resume bullet-by-bullet rather than glancing at their overall GPA.,"Search engine query retrieval, high-stakes enterprise search.","Clean podcast voice, focused architectural slide highlights, concise summary.",Highlight the trade-off: ColBERT achieves cross-encoder accuracy with bi-encoder retrieval latency.,393,2200.0,"Title: Ep 20. ColBERT: Efficient and Effective Passage Search
Explanation: Audio-Visual Paper Analysis
Visuals: Paper architecture tables comparing dense retrieval vs cross-encoder latency and accuracy.
Examples: Scoring search passages using contextualized token representations with late interaction dot products.
Analogies: Reviewing an applicant's resume bullet-by-bullet rather than glancing at their overall GPA.
Applications: Search engine query retrieval, high-stakes enterprise search.
Quality: Clean podcast voice, focused architectural slide highlights, concise summary.
Takeaway: Highlight the trade-off: ColBERT achieves cross-encoder accuracy with bi-encoder retrieval latency.",1,1,1,0,1,1
VID-177,Advanced Retrieval & Search,Hamel Husain,Late Interaction Beats Single Vectors For RAG,http://www.youtube.com/watch?v=1x3k0V2IITo,35:49:00,2.0K+,Pragmatic Engineering Teardown,"PyLate code demonstration, vector storage footprints, retrieval precision benchmark graphs.",Evaluating complex domain search where single-vector embeddings collapse keyword subtleties.,Packing items in separate luggage pouches rather than blending everything into a single smoothie.,"Production RAG optimization, search over technical specifications.","Top-tier practitioner authority, unvarnished real-world evaluation, live coding.",Show the vector storage footprint tradeoffs: token-level embeddings require more disk storage but provide higher precision.,128940,2000.0,"Title: Late Interaction Beats Single Vectors For RAG
Explanation: Pragmatic Engineering Teardown
Visuals: PyLate code demonstration, vector storage footprints, retrieval precision benchmark graphs.
Examples: Evaluating complex domain search where single-vector embeddings collapse keyword subtleties.
Analogies: Packing items in separate luggage pouches rather than blending everything into a single smoothie.
Applications: Production RAG optimization, search over technical specifications.
Quality: Top-tier practitioner authority, unvarnished real-world evaluation, live coding.
Takeaway: Show the vector storage footprint tradeoffs: token-level embeddings require more disk storage but provide higher precision.",1,1,1,0,1,1
VID-178,Advanced Retrieval & Search,SkillAgents AI,Hybrid Search for RAG: BM25 + Vector Search Explained,http://www.youtube.com/watch?v=nA3j1jaQAxo,08:12,939,Practical Systems Architecture Guide,"Sparse vector vs dense vector representation matrices, reciprocal rank fusion pipeline.",Searching an internal legal repository for specific statute numbers and broad legal precedents.,Using both eyeglasses for fine print reading and binoculars for wide scenic views.,"Legal case law research, medical diagnostic literature indexing.","Clear instructional delivery, high-contrast dark-mode graphics, concise runtime.","Provide clear guidelines on when dense search fails (rare acronyms, codes) to justify hybrid pipelines.",492,939.0,"Title: Hybrid Search for RAG: BM25 + Vector Search Explained
Explanation: Practical Systems Architecture Guide
Visuals: Sparse vector vs dense vector representation matrices, reciprocal rank fusion pipeline.
Examples: Searching an internal legal repository for specific statute numbers and broad legal precedents.
Analogies: Using both eyeglasses for fine print reading and binoculars for wide scenic views.
Applications: Legal case law research, medical diagnostic literature indexing.
Quality: Clear instructional delivery, high-contrast dark-mode graphics, concise runtime.
Takeaway: Provide clear guidelines on when dense search fails (rare acronyms, codes) to justify hybrid pipelines.",1,1,1,0,1,1
VID-179,Advanced Retrieval & Search,Tejas Kumar,BM25 Algorithm and Hybrid Search: AI Explained,http://www.youtube.com/watch?v=lD3_VF5bmWg,09:45,11K+,Mathematical Intuition & Practical Code,BM25 term saturation curve plots comparing standard TF with BM25 logarithmic dampening.,Ranking documents where a query term appears 1 time vs 100 times.,"Diminishing returns: eating one slice of pizza is great, eating 50 slices doesn't make you 50 times happier.","Elasticsearch, OpenSearch, production enterprise retrieval.","Charismatic presentation, clear technical visuals, highly articulate pedagogy.",Visually show term frequency saturation to explain why BM25 outperforms basic TF-IDF.,585,11000.0,"Title: BM25 Algorithm and Hybrid Search: AI Explained
Explanation: Mathematical Intuition & Practical Code
Visuals: BM25 term saturation curve plots comparing standard TF with BM25 logarithmic dampening.
Examples: Ranking documents where a query term appears 1 time vs 100 times.
Analogies: Diminishing returns: eating one slice of pizza is great, eating 50 slices doesn't make you 50 times happier.
Applications: Elasticsearch, OpenSearch, production enterprise retrieval.
Quality: Charismatic presentation, clear technical visuals, highly articulate pedagogy.
Takeaway: Visually show term frequency saturation to explain why BM25 outperforms basic TF-IDF.",1,1,1,1,1,1
VID-180,Advanced Retrieval & Search,IBM Technology,Context Engineering vs. Prompt Engineering: Smarter AI with RAG & Agents,http://www.youtube.com/watch?v=vD0E3EUb8-8,07:52,245K+,Strategic Lightboard Architecture,"Sketches on glass comparing prompt instructions, dynamic memory, retrieval context, and tool schemas.",Designing the complete context window for an enterprise financial analyst assistant.,Prompting is giving instructions; Context engineering is organizing the entire desk with all needed reference files.,"Enterprise generative AI architecture, long-context window management.","Top-tier studio recording, vibrant marker contrast, authoritative delivery.",Shift the mental model from 'writing clever prompts' to 'curating structured context packets'.,472,245000.0,"Title: Context Engineering vs. Prompt Engineering: Smarter AI with RAG & Agents
Explanation: Strategic Lightboard Architecture
Visuals: Sketches on glass comparing prompt instructions, dynamic memory, retrieval context, and tool schemas.
Examples: Designing the complete context window for an enterprise financial analyst assistant.
Analogies: Prompting is giving instructions; Context engineering is organizing the entire desk with all needed reference files.
Applications: Enterprise generative AI architecture, long-context window management.
Quality: Top-tier studio recording, vibrant marker contrast, authoritative delivery.
Takeaway: Shift the mental model from 'writing clever prompts' to 'curating structured context packets'.",1,1,1,0,0,1
VID-181,LLM Systems & Inference Optimization,Umar Jamil,"Direct Preference Optimization (DPO) explained: Bradley-Terry model, log probabilities, math",http://www.youtube.com/watch?v=hvGa5Mba4c8,48:46:00,39K+,Rigorous Mathematical Paper Derivation,"Detailed blackboard derivations of the Bradley-Terry preference model, algebraic reparameterization.",Deriving the exact DPO gradient update formula with mathematical proof.,Rewriting a physics equation in a new coordinate system that makes the differential equations trivially solvable.,State-of-the-art open-source LLM post-training alignment.,"Legendary machine learning educator rigor, calm and methodical math instruction, crystal-clear whiteboard.",Work through the algebraic substitution that cancels out the partition function Z(x) to prove why DPO is genius.,175560,39000.0,"Title: Direct Preference Optimization (DPO) explained: Bradley-Terry model, log probabilities, math
Explanation: Rigorous Mathematical Paper Derivation
Visuals: Detailed blackboard derivations of the Bradley-Terry preference model, algebraic reparameterization.
Examples: Deriving the exact DPO gradient update formula with mathematical proof.
Analogies: Rewriting a physics equation in a new coordinate system that makes the differential equations trivially solvable.
Applications: State-of-the-art open-source LLM post-training alignment.
Quality: Legendary machine learning educator rigor, calm and methodical math instruction, crystal-clear whiteboard.
Takeaway: Work through the algebraic substitution that cancels out the partition function Z(x) to prove why DPO is genius.",1,1,1,1,0,1
