ID,Title,Category,Channel,Duration,Views,cluster,explanation_description_richness,content_coverage,technical_depth,richness_percentile,coverage_percentile,technical_percentile
VID-397,Stanford CS224N: NLP with Deep Learning | Winter 2021 | Lecture 8 - Pretraining,Academic Lectures & Foundational Courses,Stanford Online,1:20:48,165K+,3,0.3428397014095463,0.8333333333333334,0.3076923076923077,40.8,67.9,85.9
VID-398,"MIT 6.S191: Recurrent Neural Networks, Transformers, and Attention",Academic Lectures & Foundational Courses,Alexander Amini,47:20:00,220K+,3,0.4556035671253366,0.6666666666666666,0.3846153846153846,73.0,22.1,92.5
VID-399,MIT 6.S191: Deep Computer Vision,Academic Lectures & Foundational Courses,Alexander Amini,51:40:00,190K+,6,0.3929101482967663,0.6666666666666666,0.0,54.400000000000006,22.1,10.7
VID-400,MIT 6.S191: Deep Generative Modeling,Academic Lectures & Foundational Courses,Alexander Amini,54:12:00,240K+,5,0.4015242180674511,0.6666666666666666,0.0769230769230769,58.599999999999994,22.1,35.699999999999996
VID-401,MIT 6.S191: Deep Reinforcement Learning,Academic Lectures & Foundational Courses,Alexander Amini,49:35:00,175K+,1,0.3776315468939387,0.6666666666666666,0.0769230769230769,50.0,22.1,35.699999999999996
VID-402,SAC | Soft Actor Critic (SAC) architecture | SAC Explained,Reinforcement Learning & Game Theory,AILinkDeepTech,15:41,8.9K+,1,0.6468570234413895,0.6666666666666666,0.2307692307692307,98.2,22.1,75.5
VID-403,Actor Critic Algorithms,Reinforcement Learning & Game Theory,Siraj Raval,9:44,110K+,1,0.4107206351010434,0.8333333333333334,0.4615384615384615,61.8,67.9,95.6
VID-404,Simply Explaining Proximal Policy Optimization (PPO) | Deep Reinforcement Learning,Reinforcement Learning & Game Theory,Johnny Code,31:15:00,34K+,1,0.4632066125865016,1.0,0.3076923076923077,75.4,95.89999999999999,85.9
VID-405,An introduction to Policy Gradient methods - Deep Reinforcement Learning,Reinforcement Learning & Game Theory,Arxiv Insights,19:50,270K+,1,0.5173542118802005,0.8333333333333334,0.1538461538461538,86.6,67.9,59.9
VID-406,"Geoffrey Hinton: AI, Consciousness, Immortality, Transformers & Neural Networks | Lex Fridman Podcast #308","AI History, Big Tech & Pioneer Dialogues",Lex Fridman,2:31:18,1.5M+,7,0.6611852712262626,0.6666666666666666,0.3846153846153846,98.6,22.1,92.5
VID-407,"Andrej Karpathy: Large Language Models, AI, AGI, Tesla, Autonomous Vehicles & Coding | Lex Fridman Podcast #333","AI History, Big Tech & Pioneer Dialogues",Lex Fridman,3:39:10,2.8M+,2,0.599092222598791,0.8333333333333334,0.3846153846153846,96.6,67.9,92.5
VID-408,"Demis Hassabis: Future of AI, Simulating Reality, Physics and Video Games | Lex Fridman Podcast #475","AI History, Big Tech & Pioneer Dialogues",Lex Fridman,2:28:15,1.4M+,2,0.4162804528089266,0.6666666666666666,0.0,63.800000000000004,22.1,10.7
VID-409,AlphaFold 3 Explained | Complete Beginner’s Guide to Structure Prediction,Biomolecular & Scientific AI,Biotecnika,14:18,10K+,4,0.4892506562961066,0.6666666666666666,0.1538461538461538,81.0,22.1,59.9
VID-410,What Is AlphaFold? | NEJM,Biomolecular & Scientific AI,NEJM Group,5:15,140K+,4,0.3851114959400197,0.6666666666666666,0.0,52.6,22.1,10.7
VID-411,CatBoost Vs XGBoost Vs LightGBM | Catboost Vs XGBoost | Lightgbm vs XGBoost vs CatBoost,Machine Learning (ML),Unfold Data Science,21:42,57K+,8,0.639475311831979,0.6666666666666666,0.1538461538461538,97.8,22.1,59.9
VID-412,196 - What is Light GBM and how does it compare against XGBoost?,Machine Learning (ML),DigitalSreeni,19:05,98K+,9,0.509689753177266,0.6666666666666666,0.3846153846153846,85.0,22.1,92.5
VID-413,Isolation Forests: Identify Outliers in Data,Machine Learning (ML),"Elder Research, a MANTECH company",4:41,57K+,8,0.5081542080000536,0.6666666666666666,0.0769230769230769,84.39999999999999,22.1,35.699999999999996
VID-414,"Clustering with DBSCAN, Clearly Explained!!!",Machine Learning (ML),StatQuest with Josh Starmer,9:30,530K+,4,0.5002059677839467,0.6666666666666666,0.0,82.39999999999999,22.1,10.7
VID-415,"StatQuest: K-nearest neighbors, Clearly Explained",Machine Learning (ML),StatQuest with Josh Starmer,5:30,814K+,8,0.4719468729699096,0.6666666666666666,0.0,78.0,22.1,10.7
VID-416,Sentence Transformers - EXPLAINED!,Natural Language Processing (NLP),CodeEmporium,17:51,51K+,3,0.5676240160899803,0.8333333333333334,0.6153846153846154,94.8,67.9,98.9
VID-417,Text embeddings & semantic search,Natural Language Processing (NLP),Hugging Face,3:30,60K+,0,0.2190354695391503,0.8333333333333334,0.0769230769230769,3.4000000000000004,67.9,35.699999999999996
VID-418,LightRAG - A simple and fast RAG that beats GraphRAG? (paper explained),Advanced Retrieval & Search,AI Bites,8:52,18K+,0,0.5428488972046881,0.6666666666666666,0.0,91.4,22.1,10.7
VID-419,Graph RAG Simply Explained,Advanced Retrieval & Search,codebasics,13:53,36K+,0,0.5050544891638032,0.8333333333333334,0.0,83.6,67.9,10.7
VID-420,OpenAI and Figure AI develop humanoid robot | BBC News,Robotics & Vision-Language-Action (VLA),BBC News,14:09,409K+,2,0.4703595119050113,0.6666666666666666,0.0,77.4,22.1,10.7
VID-421,Introducing Figure 03,Robotics & Vision-Language-Action (VLA),Figure,6:20,2.1M+,6,0.5269255700296093,0.6666666666666666,0.0,87.6,22.1,10.7
VID-422,Google DeepMind's RT-2 AI for Robots! Vision + Language = Action,Robotics & Vision-Language-Action (VLA),Transhuman Videos,7:28,9.2K+,3,0.5607449432474173,0.6666666666666666,0.0769230769230769,93.8,22.1,35.699999999999996
VID-423,How AI Learned Depth from 62 Million Unlabeled Images (Depth Anything),Computer Vision & Multimodal AI,Clear Tech,7:35,1.2K+,6,0.5443582108540409,0.6666666666666666,0.0,91.60000000000001,22.1,10.7
VID-424,Label Data with Segment Anything Model (SAM) in Roboflow,Computer Vision & Multimodal AI,Roboflow,9:41,29K+,6,0.3953247327038644,0.6666666666666666,0.0,55.800000000000004,22.1,10.7
VID-425,Fast Segment Anything (FastSAM) vs SAM | Is it 50x faster?,Computer Vision & Multimodal AI,Roboflow,16:02,21K+,6,0.4695390282670406,0.6666666666666666,0.0769230769230769,76.8,22.1,35.699999999999996
VID-426,Roboflow 6 Minute Intro | Build a Coin Counter with Computer Vision,Computer Vision & Multimodal AI,Roboflow,6:28,202K+,6,0.3592051306718579,0.6666666666666666,0.0769230769230769,45.4,22.1,35.699999999999996
VID-427,Linear Discriminant Analysis (LDA) Clearly Explained,Machine Learning (ML),StatQuest with Josh Starmer,15:12,920K+,4,0.4983747989200754,0.6666666666666666,0.0,82.0,22.1,10.7
VID-428,"StatQuest: Fitting a line to data, aka least squares, clearly explained!!!",Machine Learning (ML),StatQuest with Josh Starmer,9:22,640K+,4,0.4596566641481958,0.6666666666666666,0.0,74.4,22.1,10.7
VID-429,"R-squared, Clearly Explained!!!",Machine Learning (ML),StatQuest with Josh Starmer,11:12,1.1M+,8,0.5271788483243776,0.8333333333333334,0.0,87.8,67.9,10.7
VID-430,StatQuest: Multiple Regression,Machine Learning (ML),StatQuest with Josh Starmer,8:14,820K+,4,0.4105058344511169,0.8333333333333334,0.0769230769230769,61.6,67.9,35.699999999999996
VID-431,StatQuest: Logistic Regression Details Pt1: Coefficients,Machine Learning (ML),StatQuest with Josh Starmer,19:02,1.0M+,8,0.3496702848176497,0.8333333333333334,0.0769230769230769,42.6,67.9,35.699999999999996
VID-432,Support Vector Machines Part 2: The Polynomial Kernel (Part 2 of 3),Machine Learning (ML),StatQuest with Josh Starmer,7:15,442K+,4,0.4299459094382909,0.8333333333333334,0.0769230769230769,67.0,67.9,35.699999999999996
VID-433,Support Vector Machines Part 3: The Radial (RBF) Kernel (Part 3 of 3),Machine Learning (ML),StatQuest with Josh Starmer,15:52,349K+,4,0.545169464359288,0.8333333333333334,0.0,92.0,67.9,10.7
VID-434,"Groq Silicon Changes Everything, Explained in 6 Mins",Hardware Acceleration & AI Silicon,Bug Labs,6:24,5.0K+,9,0.5004650901443548,0.6666666666666666,0.0769230769230769,82.8,22.1,35.699999999999996
VID-435,Groq-LPU™ Inference Engine Better Than OpenAI Chatgpt And Nvidia,Hardware Acceleration & AI Silicon,Krish Naik,11:38,27K+,9,0.3856327809675483,0.8333333333333334,0.2307692307692307,53.0,67.9,75.5
VID-436,Is AI just statistics? | Yann LeCun and Lex Fridman,"AI History, Big Tech & Pioneer Dialogues",Lex Clips,5:18,80K+,7,0.5315316437602566,0.8333333333333334,0.1538461538461538,88.8,67.9,59.9
VID-437,How to Build AGI? (Ilya Sutskever) | AI Podcast Clips,"AI History, Big Tech & Pioneer Dialogues",Lex Clips,18:46,68K+,7,0.6397309956651093,0.6666666666666666,0.1538461538461538,98.0,22.1,59.9
VID-438,Demis Hassabis explains AlphaFold | Lex Fridman Podcast Clips,"AI History, Big Tech & Pioneer Dialogues",Lex Clips,13:55,43K+,4,0.5908832886010026,0.6666666666666666,0.0769230769230769,96.0,22.1,35.699999999999996
VID-439,OpenAI GPT-4 - The Future Is Here!,"AI History, Big Tech & Pioneer Dialogues",Two Minute Papers,8:06,213K+,2,0.535451872464575,0.8333333333333334,0.0,89.4,67.9,10.7
VID-440,Stanford CS229 Machine Learning I Introduction I 2022 I Lecture 1,Academic Lectures & Foundational Courses,Stanford Online,1:18:42,406K+,7,0.5446350561757114,0.8333333333333334,0.0769230769230769,91.8,67.9,35.699999999999996
VID-441,But what is a convolution?,Mathematics for Machine Learning,3Blue1Brown,23:01,3.6M+,6,0.5259888565390717,0.8333333333333334,0.3076923076923077,87.2,67.9,85.9
VID-442,Convolutions | Why X+Y in probability is a beautiful mess,Mathematics for Machine Learning,3Blue1Brown,27:25:00,994K+,7,0.5356167596242232,0.8333333333333334,0.3076923076923077,89.60000000000001,67.9,85.9
VID-443,But what is the Fourier Transform?  A visual introduction.,Mathematics for Machine Learning,3Blue1Brown,19:42,12.4M+,4,0.5296701777034711,0.8333333333333334,0.0,88.2,67.9,10.7
VID-444,But what is a Fourier series?  From heat flow to drawing with circles | DE4,Mathematics for Machine Learning,3Blue1Brown,24:47:00,18.9M+,4,0.5183801663610049,0.8333333333333334,0.1538461538461538,86.8,67.9,59.9
VID-445,Gradient Descent in 3 minutes,Machine Learning (ML),Visually Explained,3:07,443K+,7,0.3730488594409787,0.6666666666666666,0.2307692307692307,48.6,22.1,75.5
VID-446,STOCHASTIC Gradient Descent (in 3 minutes),Machine Learning (ML),Visually Explained,3:34,146K+,7,0.4079395795149465,0.6666666666666666,0.3846153846153846,60.8,22.1,92.5
VID-447,MOMENTUM Gradient Descent (in 3 minutes),Machine Learning (ML),Visually Explained,3:18,67K+,7,0.4830974851765613,0.8333333333333334,0.0769230769230769,79.80000000000001,67.9,35.699999999999996
VID-448,Decision Trees - VisuallyExplained,Machine Learning (ML),Visually Explained,8:50,24K+,8,0.4200784573681182,0.6666666666666666,0.0,64.4,22.1,10.7
VID-449,K-nearest Neighbors (KNN) in 3 min,Machine Learning (ML),Visually Explained,3:12,130K+,4,0.3950445332681377,0.6666666666666666,0.0,55.400000000000006,22.1,10.7
VID-450,Logistic Regression (and why it's different from Linear Regression),Machine Learning (ML),Visually Explained,8:10,115K+,8,0.483766017384965,0.8333333333333334,0.1538461538461538,80.0,67.9,59.9
VID-451,K-Means Clustering Explanation and Visualization,Machine Learning (ML),TheDataPost,3:29,151K+,4,0.334648567632579,0.6666666666666666,0.0,37.6,22.1,10.7
VID-452,Simple Neural Network in 3 Minutes,Machine Learning (ML),3-Minute Data Science,4:23,28K+,7,0.2749902719723419,0.8333333333333334,0.0769230769230769,16.2,67.9,35.699999999999996
VID-453,C4W1L02 Edge Detection Examples,Deep Learning Fundamentals,DeepLearningAI,11:31,339K+,6,0.6017543948003133,0.8333333333333334,0.1538461538461538,97.0,67.9,59.9
VID-454,C4W1L04 Padding,Deep Learning Fundamentals,DeepLearningAI,9:50,174K+,6,0.4206040069325288,0.8333333333333334,0.0769230769230769,64.8,67.9,35.699999999999996
VID-455,C4W1L06 Convolutions Over Volumes,Deep Learning Fundamentals,DeepLearningAI,10:45,269K+,6,0.4584931676224532,0.6666666666666666,0.0,74.0,22.1,10.7
VID-456,C4W2L03 Resnets,Deep Learning Fundamentals,DeepLearningAI,7:08,211K+,7,0.5266873149037428,0.6666666666666666,0.3076923076923077,87.4,22.1,85.9
VID-457,C4W2L04 Why ResNets Work,Deep Learning Fundamentals,DeepLearningAI,9:13,157K+,7,0.5425628413036392,0.8333333333333334,0.2307692307692307,91.2,67.9,75.5
VID-458,C4W2L05 Network In Network,Deep Learning Fundamentals,DeepLearningAI,6:40,124K+,6,0.5356512541095886,0.6666666666666666,0.0,89.8,22.1,10.7
VID-459,C4W2L06 Inception Network Motivation,Deep Learning Fundamentals,DeepLearningAI,10:15,142K+,6,0.5534127869682315,0.6666666666666666,0.0769230769230769,92.80000000000001,22.1,35.699999999999996
VID-460,Stanford CS230 | Autumn 2025 | Lecture 1: Introduction to Deep Learning,Academic Lectures & Foundational Courses,Stanford Online,1:00:17,701K+,7,0.5378803850532475,0.8333333333333334,0.0,90.60000000000001,67.9,10.7
VID-461,Full AI Prompting Course with Andrew Ng,Large Language Models (LLM),DeepLearningAI,2:28:47,427K+,2,0.5658940686940109,0.8333333333333334,0.0769230769230769,94.6,67.9,35.699999999999996
VID-462,Build Your Own App In Just 30 Minutes! Full Course with Andrew Ng,Large Language Models (LLM),DeepLearningAI,25:58:00,102K+,2,0.3619980646766665,0.8333333333333334,0.3076923076923077,46.2,67.9,85.9
VID-463,Carrying Out Error Analysis (C3W2L01),Academic Lectures & Foundational Courses,DeepLearningAI,10:32,31K+,8,0.5975890458383442,0.6666666666666666,0.0,96.39999999999999,22.1,10.7
VID-464,Transfer Learning (C3W2L07),Academic Lectures & Foundational Courses,DeepLearningAI,11:18,162K+,7,0.6104278399726765,0.6666666666666666,0.0,97.39999999999999,22.1,10.7
VID-465,C5W3L03 Beam Search,Academic Lectures & Foundational Courses,DeepLearningAI,11:55,97K+,3,0.5809073874788924,0.8333333333333334,0.1538461538461538,95.39999999999999,67.9,59.9
VID-466,C5W3L07 Attention Model Intuition,Academic Lectures & Foundational Courses,DeepLearningAI,9:42,305K+,3,0.6733895607418277,0.8333333333333334,0.1538461538461538,99.2,67.9,59.9
VID-467,C4W4L04 Triplet loss,Academic Lectures & Foundational Courses,DeepLearningAI,15:30,141K+,7,0.6503851150551256,0.6666666666666666,0.3076923076923077,98.4,22.1,85.9
VID-468,C4W4L03 Siamese Network,Academic Lectures & Foundational Courses,DeepLearningAI,4:52,152K+,6,0.463016956107681,0.8333333333333334,0.0769230769230769,75.2,67.9,35.699999999999996
VID-469,C4W4L02 One Shot Learning,Academic Lectures & Foundational Courses,DeepLearningAI,4:45,111K+,7,0.4658516326890572,0.6666666666666666,0.0,76.2,22.1,10.7
VID-470,C4W4L06 What is neural style transfer?,Academic Lectures & Foundational Courses,DeepLearningAI,2:13,51K+,5,0.4251535276199488,0.8333333333333334,0.0769230769230769,66.0,67.9,35.699999999999996
VID-471,C4W3L07 Nonmax Suppression,Academic Lectures & Foundational Courses,DeepLearningAI,8:02,110K+,6,0.5603715845218239,0.8333333333333334,0.1538461538461538,93.60000000000001,67.9,59.9
VID-472,C4W3L08 Anchor Boxes,Academic Lectures & Foundational Courses,DeepLearningAI,9:43,155K+,6,0.5640773187529857,0.8333333333333334,0.0,94.39999999999999,67.9,10.7
VID-473,C4W3L06 Intersection Over Union,Academic Lectures & Foundational Courses,DeepLearningAI,4:19,91K+,6,0.4909119814657943,0.6666666666666666,0.0,81.39999999999999,22.1,10.7
VID-474,C4W3L09 YOLO Algorithm,Academic Lectures & Foundational Courses,DeepLearningAI,7:02,253K+,6,0.5079045451664912,0.6666666666666666,0.0769230769230769,84.2,22.1,35.699999999999996
VID-475,C5W3L06 Bleu Score (Optional),Academic Lectures & Foundational Courses,DeepLearningAI,16:26,121K+,3,0.5050934647035795,0.8333333333333334,0.0769230769230769,83.8,67.9,35.699999999999996
VID-476,C4W3L02 Landmark Detection,Academic Lectures & Foundational Courses,DeepLearningAI,5:57,100K+,6,0.5467887207453819,0.6666666666666666,0.1538461538461538,92.4,22.1,59.9
VID-477,C4W3L01 Object Localization,Academic Lectures & Foundational Courses,DeepLearningAI,11:54,178K+,6,0.5615245527634906,0.8333333333333334,0.1538461538461538,94.19999999999999,67.9,59.9
VID-478,C4W2L02 Classic Network,Academic Lectures & Foundational Courses,DeepLearningAI,18:19,114K+,6,0.5565678975697729,0.6666666666666666,0.1538461538461538,93.2,22.1,59.9
VID-479,Gradient Checking Implementation Notes (C2W1L14),Academic Lectures & Foundational Courses,DeepLearningAI,5:19,37K+,7,0.5370277404547341,1.0,0.4615384615384615,90.0,95.89999999999999,95.6
VID-480,Improving Model Performance (C3W1L01),Academic Lectures & Foundational Courses,DeepLearningAI,2:43,153K+,7,0.5728434730113666,0.6666666666666666,0.0769230769230769,95.0,22.1,35.699999999999996
VID-481,U-Net clearly explained | Image Segmentation with AI,Computer Vision & Multimodal AI,TileStats,32:16:00,36K+,5,0.7633342468083886,0.6666666666666666,0.6153846153846154,100.0,22.1,98.9
VID-482,What is end-to-end deep learning? (C3W2L09),Academic Lectures & Foundational Courses,DeepLearningAI,11:48,47K+,7,0.7433863146957714,0.6666666666666666,0.0769230769230769,99.8,22.1,35.699999999999996
VID-483,Whether to Use End-To-End Deep Learning (C3W2L10),Academic Lectures & Foundational Courses,DeepLearningAI,10:20,24K+,7,0.6699851483282424,0.6666666666666666,0.0769230769230769,99.0,22.1,35.699999999999996
VID-484,Machine Learning Crash Course: Logistic Regression,Machine Learning (ML),Google for Developers,3:25,151K+,8,0.2543343933535566,0.8333333333333334,0.1538461538461538,10.8,67.9,59.9
VID-485,"DALL·E 2 Explained - model architecture, results and comparison",Computer Vision & Multimodal AI,AI Bites,11:04,9.5K+,5,0.5325979310691361,0.6666666666666666,0.6153846153846154,89.0,22.1,98.9
VID-486,DALL-E: Zero-Shot Text-to-Image Generation | Paper Explained,Computer Vision & Multimodal AI,Aleksa Gordić - The AI Epiphany,33:27:00,15K+,5,0.3946596757448747,0.6666666666666666,0.1538461538461538,55.00000000000001,22.1,59.9
VID-487,"Performance Metrics Ultralytics YOLOv8 | MAP, F1 Score, Precision, IOU & Accuracy | Episode 25",Computer Vision & Multimodal AI,Roboflow,9:18,45K+,6,0.5297641396343101,0.6666666666666666,0.0,88.4,22.1,10.7
VID-488,YOLO11 Architecture - Detailed Explanation,Computer Vision & Multimodal AI,Dr. Priyanto Hidayatullah,11:01,28K+,6,0.38505933858416,0.6666666666666666,0.0769230769230769,52.400000000000006,22.1,35.699999999999996
VID-489,YOLO11/YOLO10 and DeepSORT: Object Detection and Tracking (Concept and Python Code),Computer Vision & Multimodal AI,Hummingbird,18:00,6.7K+,6,0.6097922985497065,1.0,0.1538461538461538,97.2,95.89999999999999,59.9
VID-490,Stable Diffusion ControlNet Explained | Control Net Examples,Generative AI & Diffusion Models,1littlecoder,9:41,36K+,5,0.4509020482710856,0.6666666666666666,0.0,71.39999999999999,22.1,10.7
VID-491,How to use ControlNet. ControlNet for Stable Diffusion Tutorial.,Generative AI & Diffusion Models,Sebastian Kamph,16:23,415K+,5,0.440796611960413,0.6666666666666666,0.0769230769230769,69.6,22.1,35.699999999999996
VID-492,Segment Anything Model (SAM) Breakdown | Computer Vision Breakthrough,Generative AI & Diffusion Models,Roboflow,6:54,14K+,6,0.4087638560249617,0.8333333333333334,0.0,61.199999999999996,67.9,10.7
VID-493,What is Stable Diffusion? (Latent Diffusion Models Explained),Generative AI & Diffusion Models,What's AI by Louis-François Bouchard,6:40,94K+,5,0.3318712677194798,0.8333333333333334,0.1538461538461538,36.199999999999996,67.9,59.9
VID-494,Text-to-image generation explained,Generative AI & Diffusion Models,Google Research,5:49,32K+,5,0.4321265504705794,0.6666666666666666,0.1538461538461538,67.80000000000001,22.1,59.9
VID-495,Mixture-of-Depths - Make AI Models Faster By 50%,Generative AI & Diffusion Models,Fahd Mirza,8:22,650+,7,0.5106168645446117,0.6666666666666666,0.0769230769230769,85.39999999999999,22.1,35.699999999999996
VID-496,Getting Structured Output in JSON format,Agentic AI & Multi-Agent Systems,Telusko,9:15,14K+,2,0.3577484107517988,0.8333333333333334,0.3846153846153846,45.0,67.9,92.5
VID-497,Predictive vs Generative AI: How They Work and When to Use Each,Generative AI & Diffusion Models,IBM Technology,11:59,61K+,8,0.4541483933502754,0.8333333333333334,0.0,72.6,67.9,10.7
VID-498,Multitask Learning (C3W2L08),Academic Lectures & Foundational Courses,DeepLearningAI,13:00,82K+,7,0.5731454300742047,0.6666666666666666,0.2307692307692307,95.19999999999999,22.1,75.5
VID-499,DeBERTa: Decoding-enhanced BERT with Disentangled Attention (Machine Learning Paper Explained),Natural Language Processing (NLP),Yannic Kilcher,45:14:00,23K+,3,0.5377681750822928,0.6666666666666666,0.0769230769230769,90.4,22.1,35.699999999999996
VID-500,"Jim Keller: Moore's Law, Microprocessors, and First Principles | Lex Fridman Podcast #70",Hardware Acceleration & AI Silicon,Lex Fridman,1:34:44,738K+,9,0.4889722743676553,0.6666666666666666,0.1538461538461538,80.80000000000001,22.1,59.9
